Raman shift [1/cm];Intensity;intensity;intensity;intensity;intensity;intensity;intensity;intensity;intensity;
2236,000;33,683499;28,574544;36,069035;29,12912;-7,5977887;8,1161602;188,36252;24,377971;29,204349;
2234,000;59,930214;47,872995;57,86092;19,516173;22,990501;23,918994;188,5136;17,072015;18,759761;
2232,000;91,491062;-1,365544;-0,48158407;51,529592;40,005625;25,69601;88,815872;14,140075;37,034319;
2230,000;47,972746;38,815048;43,812431;46,743814;37,038906;0,67470177;138,91073;12,862085;60,04349;
2228,000;129,07103;61,033135;49,523767;27,6688;30,639946;30,481601;191,03947;-8,0349079;28,627252;
2226,000;93,310827;-1,9728706;52,8551;32,612715;56,405327;7,1254684;230,32336;6,9762266;12,382518;
2224,000;105,80275;36,087734;56,311898;49,856679;51,135476;-3,9081225;137,33208;16,99301;58,34198;
2222,000;87,641269;63,989507;58,186951;39,053843;12,740019;40,386273;264,39621;9,6197274;25,132545;
2220,000;105,59808;85,162112;20,65514;29,028328;10,490199;28,157754;202,29824;35,340801;2,1765796;
2218,000;87,200734;17,63627;18,059624;69,517457;33,584478;9,4362756;184,94423;31,626725;34,183851;
2216,000;94,161464;18,176947;41,392339;42,221824;16,81936;41,801227;77,961324;6,527552;1,1047743;
2214,000;88,260269;-27,413734;23,754079;38,379043;0,27059123;60,069868;136,84689;-1,8743837;22,125197;
2212,000;39,746508;12,220599;16,985352;23,374705;37,613121;15,201228;370,81705;-6,4285395;50,430612;
2210,000;57,905886;-10,860704;28,861939;17,036739;38,206768;-5,7999912;168,99055;19,57386;20,946169;
2208,000;75,046317;7,9885374;25,7655;52,426043;-4,3694683;25,79043;192,57955;-5,0366024;31,681041;
2206,000;124,14996;18,04095;45,941046;34,104578;12,740014;35,922043;313,06105;58,747745;23,572128;
2204,000;60,267626;31,640003;24,278236;25,389504;16,236811;12,480589;298,3705;16,084799;11,744043;
2202,000;108,1868;-20,028224;26,268616;41,252717;49,470855;36,716251;58,268558;32,571877;12,629637;
2200,000;54,34525;56,466467;46,068613;36,093891;16,168409;36,212502;78,74862;18,205247;72,632665;
2198,000;140,99683;8,239463;21,266363;-14,851476;35,196856;19,548488;87,51648;23,769962;34,829486;
2196,000;125,40248;-0,70080182;52,388201;32,406988;58,733178;23,435551;262,56668;18,349713;52,724818;
2194,000;126,66029;3,8652858;30,157354;32,020396;26,004103;8,0720663;176,04837;12,565444;15,16015;
2192,000;148,67172;14,202005;15,482759;27,852644;14,558191;9,3730689;261,80797;31,331051;-3,3249876;
2190,000;110,24798;11,343295;33,547552;49,069715;14,936655;44,571621;116,77534;29,692883;-31,131114;
2188,000;70,582766;18,829989;60,231701;-1,9085007;-5,2805902;44,011269;44,683534;20,146899;36,098485;
2186,000;109,89404;2,8994438;41,701676;22,653792;9,2140243;17,687965;184,75274;9,3403767;5,1708209;
2184,000;49,561515;42,809829;35,755618;37,897585;6,6278471;45,824757;277,85567;37,663418;37,774875;
2182,000;92,116894;32,370355;19,729936;20,194031;25,284117;11,003826;275,42369;17,968473;45,063933;
2180,000;86,957286;39,076579;8,7266273;28,49943;10,375527;6,3742767;132,28515;18,464772;22,853578;
2178,000;108,17741;56,341288;15,005012;30,968765;16,942312;17,941321;113,45222;22,289687;7,2211157;
2176,000;53,643926;-2,3712182;-19,221934;23,061264;33,268767;33,446759;50,012099;4,635141;2,6130279;
2174,000;70,421263;-32,431999;8,2404816;27,921993;33,943335;7,8876619;-47,239556;10,445152;38,361054;
2172,000;24,103679;1,760276;-13,245738;50,276796;32,777165;29,580292;95,412918;19,799119;38,200042;
2170,000;3,8360073;27,273205;59,959014;15,763517;25,521;1,0258938;123,71572;1,3037603;3,0783669;
2168,000;-2,2665218;35,176308;29,526466;-13,90842;22,950706;21,578606;61,965674;19,998653;-14,973447;
2166,000;162,83672;17,775147;-26,249249;8,6755842;5,3747553;14,068563;135,56294;9,461917;41,710405;
2164,000;34,717619;29,289879;27,077502;16,940366;32,948161;25,793265;74,66795;13,029865;-39,695857;
2162,000;36,558894;-5,2523696;29,374244;38,626751;21,322108;33,32377;225,86832;-0,64182343;32,749432;
2160,000;31,152305;29,088114;18,039814;13,727726;28,671461;33,515635;25,201243;19,008373;5,202818;
2158,000;34,707548;-0,48233803;31,111114;30,974841;30,984672;23,581838;-16,893209;32,954265;-5,4614785;
2156,000;164,60948;17,369603;45,633223;31,096895;-8,6088664;13,671321;126,91156;52,296742;55,555017;
2154,000;95,255119;18,731529;-11,6448;27,555196;-2,4803058;34,957909;113,06628;8,4459317;43,007012;
2152,000;70,420516;43,229254;20,905426;-4,5724721;20,534485;20,22042;69,849091;28,502542;-11,425386;
2150,000;93,210798;1,9340325;56,03827;21,272507;29,530914;13,129508;187,90781;8,6210535;37,983627;
2148,000;57,282239;10,532892;23,072042;8,7122043;4,9858845;14,921006;-33,388415;26,706966;14,367703;
2146,000;57,922959;11,456511;31,607124;-5,6265904;38,76407;27,127892;147,05545;16,369514;15,82023;
2144,000;56,65732;1,1682393;9,0622157;18,337809;23,444226;39,195863;38,221777;25,773279;3,8891601;
2142,000;65,425579;-5,7011563;24,60268;28,884726;29,628671;35,056506;54,892107;22,457814;56,609173;
2140,000;35,872849;-3,0033737;6,6071363;21,027527;-3,8527343;16,405414;67,76943;30,784806;26,859346;
2138,000;79,408496;-2,9906037;13,657527;8,2574326;18,79962;19,636052;234,40302;28,850312;31,357777;
2136,000;113,2303;41,454688;4,4844018;25,639526;7,944445;35,754658;268,42244;9,2132109;28,254724;
2134,000;79,660847;0,92454714;7,6894298;11,693762;42,742324;2,5774348;125,48567;22,757498;66,028841;
2132,000;72,391626;-9,2123125;26,516087;-4,1763489;20,223806;14,072382;74,881964;10,327574;10,129756;
2130,000;64,96675;10,038621;37,414899;30,862362;10,034405;22,889153;63,435387;23,455671;63,293655;
2128,000;17,434002;8,6629763;29,738867;12,199544;21,781131;43,031756;120,41194;-0,95381968;18,075338;
2126,000;80,02046;-5,0203741;30,457207;31,456262;5,1401753;9,3877973;171,34907;-6,3730391;25,73603;
2124,000;103,11669;33,569485;-2,3778502;10,563708;12,932777;13,567868;97,712286;1,4086531;42,546666;
2122,000;44,336147;60,866169;17,230209;21,389673;19,402334;16,250487;178,57232;21,931836;6,4328662;
2120,000;52,646598;26,01412;36,831428;20,013115;25,57738;6,0444418;307,27831;28,831088;12,515706;
2118,000;102,46146;20,290725;11,367141;36,716053;-3,6471574;17,321627;361,21899;1,6150695;17,13203;
2116,000;107,4866;25,721543;44,581319;13,053336;4,5552042;43,030097;248,72025;5,8873054;22,550088;
2114,000;99,97872;25,975643;15,088005;0,48244689;46,337872;10,681023;392,58538;14,85129;24,263798;
2112,000;104,53135;60,18847;29,762397;42,279411;34,0455;11,929441;460,88957;14,902594;24,157782;
2110,000;91,748568;55,57341;25,044423;17,872433;-6,5340811;21,837188;536,10748;24,750968;68,965649;
2108,000;163,23239;19,776712;11,401479;46,646073;9,5572315;7,4746166;407,65309;12,01855;41,578496;
2106,000;143,3581;70,89917;47,691412;44,765064;5,2926068;37,244807;529,64568;20,952597;31,150832;
2104,000;155,35586;69,756579;27,844821;47,678267;20,446909;36,724721;515,38745;11,752297;27,660486;
2102,000;181,26693;40,633065;34,215936;21,871668;36,886047;28,754892;549,26135;25,751162;67,856604;
2100,000;188,13211;81,198894;62,573328;34,087269;26,398242;24,861954;553,72941;24,286503;38,048148;
2098,000;186,6737;49,569439;41,014929;27,082046;42,21657;28,010817;681,58875;12,71276;60,194339;
2096,000;219,32495;45,751425;23,275124;31,482245;15,075124;20,466267;653,12448;15,679365;37,607741;
2094,000;195,72758;34,728464;35,528675;14,574951;32,947475;10,071318;689,88894;25,348909;57,086077;
2092,000;274,13155;52,124588;72,15919;20,567029;27,476588;37,317422;850,63782;41,925319;37,911773;
2090,000;248,04628;68,252448;65,173916;53,455162;63,593351;17,570648;928,86615;45,268391;54,377613;
2088,000;285,14049;73,696468;61,286194;15,676533;56,162903;13,753061;902,2306;25,790276;56,521816;
2086,000;222,68658;82,001527;41,320549;34,741775;24,134355;47,134259;1043,0638;34,701591;53,730526;
2084,000;332,31512;50,270307;35,030082;33,448068;17,765918;46,379648;973,40948;23,073191;59,863743;
2082,000;315,48055;59,597341;77,413188;24,792161;59,038926;37,404321;1057,6055;40,962283;82,33712;
2080,000;305,22125;91,841915;29,654428;39,625572;38,567104;22,659581;1114,8887;38,197384;82,96867;
2078,000;332,51651;89,790022;52,171496;48,165492;42,847976;59,430514;1128,1565;38,880424;59,226941;
2076,000;374,60199;84,185963;60,813121;44,72345;69,431564;47,128573;1134,8024;42,737963;44,627045;
2074,000;326,38991;87,97336;61,896176;38,796025;51,449956;68,954055;1039,8507;39,486845;71,639663;
2072,000;403,57916;83,592063;51,060024;48,959101;55,257961;27,294564;1167,706;11,530099;79,902379;
2070,000;451,24336;110,39812;46,144238;34,667773;53,006285;43,965835;1246,2414;53,753801;87,427852;
2068,000;401,07726;111,84891;34,489222;44,598171;78,259914;44,864405;1365,0177;4,9973761;71,765606;
2066,000;402,82877;87,263794;44,119173;43,226601;87,805981;47,194839;1366,0628;55,891889;95,468653;
2064,000;474,50154;92,028469;69,016857;62,437511;83,959233;67,999454;1547,4275;44,211753;70,232444;
2062,000;421,43018;117,31891;44,471133;63,958309;84,966686;67,207925;1364,455;25,828394;93,88725;
2060,000;445,10642;147,66867;37,869973;67,982552;100,73892;61,309252;1654,9625;39,021002;109,10987;
2058,000;456,35401;177,88698;51,518227;67,1519;76,838765;69,010379;1685,0532;44,835632;87,770433;
2056,000;538,72961;139,19416;55,67284;57,132365;96,959729;31,127784;1722,491;97,263308;79,108231;
2054,000;500,55582;121,22877;73,848168;51,217877;118,39292;53,115758;1849,0155;41,394802;115,38945;
2052,000;530,76416;181,1286;80,045035;70,2025;81,720018;63,974867;1810,6949;47,266205;129,96377;
2050,000;570,19924;154,44983;57,086578;72,572304;62,481962;38,149105;1729,3981;31,437594;160,70418;
2048,000;511,4721;135,87407;69,585869;41,130963;56,62688;65,924482;1834,075;49,915681;200,70987;
2046,000;523,38655;170,38024;87,245915;39,416698;60,453982;66,019423;1847,6899;41,13967;114,90998;
2044,000;617,08653;133,34191;72,341074;61,769027;87,409777;69,534182;1934,3425;25,979504;99,627499;
2042,000;573,17318;180,20992;36,764283;63,142918;129,30838;45,227136;1997,592;74,029563;121,88806;
2040,000;618,05801;179,30293;76,974775;63,463612;83,556891;60,779195;2120,8305;41,075826;85,362963;
2038,000;634,94033;150,69957;62,634562;77,018639;73,42854;61,976245;2122,5822;66,12307;133,96756;
2036,000;637,874;227,01233;86,059185;58,199456;68,519955;84,325129;2068,0474;36,633221;142,60573;
2034,000;643,39599;179,2096;77,720871;66,951748;111,23993;74,707376;2084,3271;64,427063;102,80977;
2032,000;599,41439;148,7166;83,1046;60,672951;106,18191;73,897324;2088,1776;72,418531;131,33949;
2030,000;582,55227;192,53296;72,736232;69,536022;77,769358;54,220322;2181,0256;74,832124;105,90333;
2028,000;647,0899;185,29639;66,836077;60,001103;101,28785;79,522554;2186,1002;62,088439;131,59596;
2026,000;618,47441;193,15134;53,701489;64,197559;88,729987;59,75186;2062,8009;75,564085;149,31423;
2024,000;626,06551;180,84631;63,939243;43,169263;116,18683;63,988291;2094,5869;62,65225;144,25158;
2022,000;654,10849;201,67013;63,250278;58,871761;115,07099;40,137461;2158,9973;28,719555;124,3742;
2020,000;662,34751;201,56154;61,444021;80,436738;147,05876;85,290418;2264,8806;45,185296;100,22424;
2018,000;624,40321;182,57458;85,73635;87,347586;111,50277;84,341404;2254,22;22,984725;138,46862;
2016,000;687,17647;191,87112;60,839279;60,523239;151,48523;71,58263;2306,844;46,026845;125,90963;
2014,000;719,52404;218,56344;74,188988;82,400948;118,14384;57,392425;2262,6383;69,550681;155,41695;
2012,000;652,33499;251,25696;66,28751;21,390815;125,22784;93,078685;2242,1815;48,4693;148,95771;
2010,000;646,80913;232,73033;43,680447;60,12103;90,795743;84,551806;2145,6751;57,684614;165,57033;
2008,000;684,2937;243,91496;92,738697;94,287721;152,88929;49,154421;2231,9396;57,063427;173,42796;
2006,000;633,61787;190,12299;47,624134;66,38323;70,387107;60,652069;2334,125;47,125546;175,53656;
2004,000;655,17878;252,07356;83,399316;71,024922;116,4535;78,902063;2285,4038;70,120964;198,15591;
2002,000;695,11447;269,95505;92,098757;106,87022;104,48981;56,694616;2259,5861;52,091624;151,78199;
2000,000;701,39433;212,34186;73,467516;105,70875;104,65988;62,877077;2264,1928;67,902784;176,73712;
1998,000;649,28188;275,19605;96,608954;69,420777;90,222265;98,571478;2430,7732;51,031461;161,97344;
1996,000;736,16537;265,33932;93,400278;48,162436;139,62967;75,725003;2358,4299;81,06173;196,59175;
1994,000;602,33569;252,99117;62,464808;70,147451;112,33192;44,910816;2152,5905;72,45114;145,05895;
1992,000;651,9823;227,67442;89,095779;60,128776;107,9185;97,531914;2147,2767;41,728325;169,00798;
1990,000;640,47888;249,42986;84,557308;69,837949;122,35385;60,859686;2254,4278;82,32909;157,78489;
1988,000;623,82465;291,67657;106,35769;52,833057;104,88825;77,961171;2487,9995;87,715907;166,90533;
1986,000;675,24155;196,72083;101,06268;83,606202;111,26984;69,11577;2275,0719;40,445019;160,38301;
1984,000;659,82059;228,42827;84,319512;103,56135;107,28421;66,801575;2328,6016;57,116586;163,5692;
1982,000;636,15319;228,41465;75,719661;66,324689;93,700265;72,546951;2285,8821;37,595544;175,26439;
1980,000;640,79389;281,50461;64,378817;93,758337;124,19494;56,500764;1971,0026;62,737875;177,53618;
1978,000;663,29614;262,55603;40,967809;77,846114;136,4854;91,485661;2191,6196;63,231446;166,13421;
1976,000;663,511;278,36981;85,812923;97,032883;106,06476;61,614501;2185,7917;62,478559;189,93625;
1974,000;684,33569;237,33648;55,744537;81,009997;113,56872;84,976007;2188,8077;67,868357;209,49952;
1972,000;627,60725;218,25464;70,540647;103,60141;117,35471;70,918665;2189,2702;84,849749;172,25781;
1970,000;587,11613;256,34427;84,940542;63,751887;109,69636;86,426627;2171,5008;82,512759;154,65956;
1968,000;645,48184;243,94671;68,878449;84,890938;130,48669;60,919209;2077,3037;69,065271;161,84613;
1966,000;659,26052;279,28094;64,107151;62,801353;119,96734;60,131367;2139,3474;77,71889;172,68795;
1964,000;558,87826;246,3864;93,559136;82,11473;106,65707;78,564902;2185,8613;77,773416;156,86053;
1962,000;548,48509;258,87239;76,971836;96,480598;139,16743;66,225217;2202,3464;70,035373;221,3683;
1960,000;554,4823;248,48977;45,900324;93,129309;103,59001;67,181263;1976,731;72,576017;185,32221;
1958,000;554,14998;280,08532;73,24214;86,76171;103,20326;45,50926;1965,3007;92,486464;184,66182;
1956,000;512,56735;289,80316;76,418436;82,985052;102,26128;85,127361;2101,2643;93,149854;218,7144;
1954,000;555,64672;307,48047;91,194573;63,633394;106,82956;81,263814;2082,0594;67,970286;184,6366;
1952,000;562,58067;346,2672;92,876647;80,215844;115,41815;62,70813;2027,5554;56,154446;199,61477;
1950,000;534,70159;268,81804;99,891061;88,093446;80,378889;83,156714;1914,7702;102,11702;176,84249;
1948,000;554,90127;302,81203;92,503447;87,501413;96,537419;87,295028;1994,7646;58,838807;241,21;
1946,000;556,53687;282,8178;99,676915;61,153374;107,58717;92,942974;1958,0703;63,217308;213,86897;
1944,000;610,07616;272,89042;104,65079;108,03996;103,26906;69,57116;2084,1218;95,773919;233,92327;
1942,000;568,6677;258,72592;97,397675;91,333599;71,436805;92,344582;2225,3713;56,296931;194,9386;
1940,000;574,15175;293,77422;79,315155;93,236439;129,33636;61,726272;1933,855;60,56002;227,60265;
1938,000;571,82266;295,84697;95,062041;70,755696;110,14928;77,071065;2008,412;72,275613;189,2257;
1936,000;578,76675;240,95816;98,418921;103,63755;124,3087;73,805426;2022,3395;67,352017;158,93918;
1934,000;641,72154;274,29899;81,367981;108,27612;126,46726;83,647067;1871,0517;71,536913;163,16281;
1932,000;613,02122;268,73965;122,91492;86,507005;115,91518;59,553172;1898,3056;74,297862;166,00045;
1930,000;583,52426;316,68622;77,383182;59,348996;77,167281;76,733891;1995,1141;71,359948;196,91697;
1928,000;585,56405;305,32688;110,05135;71,020354;115,97995;81,598705;1933,8093;76,489519;195,49013;
1926,000;530,38116;291,09709;75,894641;77,745627;109,75421;64,252721;1873,1768;55,24894;236,42829;
1924,000;494,5428;275,79912;60,418498;84,410351;120,53805;26,504322;1911,8986;90,782661;205,595;
1922,000;517,84247;312,49455;97,041552;90,0647;94,635077;119,99234;1755,7054;83,007683;206,6481;
1920,000;529,96928;280,22646;107,17822;111,13749;139,64583;56,514911;1783,1146;104,66432;217,05029;
1918,000;484,19516;313,5106;55,994224;84,710426;119,66179;48,562819;1910,8517;102,05753;196,42282;
1916,000;592,11754;294,03926;97,315956;118,13448;127,16226;51,896996;1636,6344;84,04119;211,1001;
1914,000;470,33855;323,70837;64,474938;99,0854;103,80536;72,850494;1786,1643;85,793675;196,63566;
1912,000;554,55482;320,73003;81,412641;94,323367;126,71632;66,56787;1770,5874;65,779703;224,16037;
1910,000;496,43598;276,77674;113,23773;83,380602;96,473022;52,768558;2013,1544;74,699637;193,23435;
1908,000;549,04718;276,84876;69,563996;92,583505;99,422575;40,892448;1907,4057;89,406964;242,28409;
1906,000;504,05652;285,98379;68,411756;95,820739;113,36194;70,093865;1728,7913;69,715963;235,13384;
1904,000;557,00538;291,84404;113,1345;93,47205;125,96305;66,717994;1775,3875;70,251978;198,65939;
1902,000;448,35622;287,37373;82,172383;118,51076;89,100958;29,451556;1949,4841;69,71586;211,68452;
1900,000;513,71024;232,06318;84,639564;96,937256;130,61306;79,963409;1669,3897;80,468651;204,17449;
1898,000;585,40662;320,63445;91,278296;71,439684;102,50967;83,141571;1842,1584;58,686327;193,38346;
1896,000;479,40785;319,5965;106,33511;80,835802;95,050073;85,059526;1746,8828;76,409621;181,71748;
1894,000;454,4466;248,80601;95,470483;83,417523;139,24706;62,628112;1926,6249;82,443594;252,48219;
1892,000;545,18537;323,46781;114,41541;97,70778;170,60916;49,441428;1886,1497;64,723007;188,62568;
1890,000;565,17572;321,64294;87,456403;114,76517;142,5312;100,59205;1880,7262;64,873186;212,39656;
1888,000;524,93915;327,89025;69,086105;98,753063;136,675;44,952263;1833,6393;81,33606;232,12488;
1886,000;499,46849;320,7491;108,58309;90,935802;119,3044;59,57566;1813,6778;90,623696;192,76441;
1884,000;510,55244;280,68027;79,21674;88,011502;134,38777;38,811931;1717,1519;83,077685;196,8776;
1882,000;454,57584;264,16706;93,418895;87,635693;135,45719;47,769763;1909,4363;56,776056;228,68125;
1880,000;519,26055;324,61496;119,23566;115,56026;130,08632;90,367903;1964,9829;134,42975;221,28611;
1878,000;563,43719;347,89317;119,47734;71,010734;117,03323;46,921825;1690,2589;74,185075;238,18605;
1876,000;477,65213;326,47497;71,02856;87,557464;124,67986;80,641876;1955,76;99,487817;169,81872;
1874,000;473,49586;310,91097;62,633346;73,345265;114,82255;73,111075;1905,7397;41,115039;195,2848;
1872,000;527,10952;293,33528;87,711392;69,386879;160,89676;48,74755;1985,9635;56,896533;242,21329;
1870,000;460,27756;322,63872;101,59698;66,560319;135,76611;43,281472;1903,0803;72,328652;211,92903;
1868,000;600,47169;328,76343;93,474353;53,647406;119,78291;78,744167;1683,615;72,393064;182,45727;
1866,000;516,89405;310,5278;71,926742;87,433442;147,75885;37,897027;1774,8665;102,66952;180,61023;
1864,000;592,98823;248,37129;99,971181;69,27405;86,096968;58,083156;1880,8188;73,340301;187,8644;
1862,000;508,52558;266,69825;92,27522;53,526021;71,393181;98,818496;1867,9172;118,53274;197,01262;
1860,000;542,76315;245,19551;78,055473;93,289841;111,06562;92,614081;1643,3682;87,107718;230,71569;
1858,000;498,64749;286,4179;70,615318;85,10423;112,55333;62,130241;1780,5756;70,546263;208,73393;
1856,000;440,35083;287,88412;99,574876;92,87085;101,07718;81,470737;1838,9306;95,497515;203,18425;
1854,000;560,98332;315,4554;81,992805;86,720468;93,157075;121,17501;1573,0125;70,261123;151,77497;
1852,000;556,70812;262,809;74,71047;66,873178;82,761308;77,943487;1557,6636;85,563936;235,72908;
1850,000;448,96903;316,18064;99,956497;77,418029;127,78297;87,512248;1926,4285;73,795008;177,33171;
1848,000;499,81127;299,21852;70,277401;71,65743;105,92553;62,208686;1680,7561;86,064794;168,23464;
1846,000;473,93654;280,31263;98,76918;75,885273;146,54328;71,529758;1534,1455;80,525358;177,0262;
1844,000;457,99899;283,53396;96,794272;64,971757;129,10708;88,637128;1778,7418;70,772912;176,41122;
1842,000;440,23443;263,0507;76,375798;56,051552;95,740556;77,833177;1772,2063;46,880252;183,70936;
1840,000;403,51717;268,56699;55,582175;74,974402;99,683016;73,682758;1775,6652;59,598467;212,95652;
1838,000;428,40547;241,05071;80,144724;96,265718;134,64555;42,266711;1493,6602;43,072202;218,52526;
1836,000;470,88585;243,13566;103,1935;46,366279;124,9095;34,9683;1427,4208;93,229878;139,43807;
1834,000;418,10725;319,46876;115,21797;64,107916;118,21651;46,542967;1446,4974;82,843889;193,22899;
1832,000;436,64365;298,2072;56,011966;84,132803;115,1369;55,558691;1609,189;78,248308;221,45359;
1830,000;434,80934;261,21325;87,824443;72,937574;96,164354;65,699082;1560,9951;35,785741;194,10966;
1828,000;487,54001;267,76887;77,907825;114,16006;129,14506;77,197671;1623,6892;67,958324;209,16984;
1826,000;525,07482;290,4656;96,711595;77,064403;129,69409;70,278048;1655,4426;46,233583;222,17324;
1824,000;456,93365;304,66294;92,124696;85,870226;125,53746;49,596501;1701,163;60,310006;199,13925;
1822,000;453,73676;272,73306;74,255974;72,706285;119,47444;90,695497;1439,6701;80,617691;179,64755;
1820,000;415,06539;280,55789;98,449799;84,428733;106,1953;52,753889;1431,3072;71,354281;162,79468;
1818,000;452,87309;224,40069;89,120168;108,48049;134,88747;45,097821;1409,7643;77,972981;198,13477;
1816,000;483,2533;241,10981;68,621606;77,978933;119,19183;61,55569;1449,0232;62,109528;165,57069;
1814,000;465,64489;274,60561;70,823088;90,065894;121,92246;56,619292;1472,0012;91,310804;188,7328;
1812,000;396,25449;244,23998;77,183623;88,20789;132,40074;70,097788;1426,4318;86,967641;142,11736;
1810,000;374,59496;253,15462;70,829583;101,90288;100,80475;32,141936;1315,4056;64,976266;160,06023;
1808,000;381,2902;236,19925;64,171344;73,88316;106,80967;56,075512;1329,1791;58,183353;157,54795;
1806,000;402,1057;239,34351;70,350549;96,164677;118,81094;43,947762;1399,6042;64,474995;143,3025;
1804,000;362,77849;249,89001;90,331877;90,817388;139,22267;41,638041;1535,9738;53,746046;166,05428;
1802,000;474,96692;230,1196;64,884911;90,229377;129,44383;65,096112;1393,5305;46,22798;176,18198;
1800,000;441,78926;178,70623;71,158019;67,826789;145,2551;47,666052;1452,6699;55,077376;170,85611;
1798,000;357,42666;254,82074;56,702862;47,8093;126,05897;47,303225;1437,0676;49,168932;138,24901;
1796,000;422,81409;261,61216;28,095801;71,46189;129,66079;41,497975;1463,7994;69,979652;150,53482;
1794,000;387,11476;252,46636;51,547887;75,441515;73,664272;72,243913;1362,3177;57,328797;148,35028;
1792,000;407,20427;167,77818;72,716322;66,822124;97,646476;48,34113;1173,7808;59,117323;177,95024;
1790,000;363,45497;215,14109;45,534102;69,540524;71,17231;42,684702;1102,1184;47,558171;105,77129;
1788,000;395,35958;164,21322;58,833927;52,785809;117,5022;87,143632;1283,0717;54,437282;157,99263;
1786,000;369,09709;215,01549;66,567658;63,689608;105,75608;54,488625;1227,51;84,436681;149,31542;
1784,000;372,52299;178,49717;62,864622;87,247215;99,071864;58,453358;1238,1223;59,778088;146,95146;
1782,000;329,77158;224,5199;42,897967;86,247542;115,06909;43,68382;1095,6928;71,784709;120,30332;
1780,000;304,00324;212,52156;50,588232;73,90011;97,499214;42,709535;1104,3572;49,240935;176,64009;
1778,000;376,02667;283,38419;70,88478;72,009465;110,64674;43,635857;1306,8466;61,760446;156,52531;
1776,000;389,49537;237,80404;104,06606;74,156138;107,04523;67,104292;1231,3605;52,16656;172,76311;
1774,000;394,38216;225,9315;77,30882;40,490255;103,12388;40,040713;1474,9216;60,659612;131,17053;
1772,000;361,56788;218,83296;87,908154;74,367033;96,044152;45,802908;1445,3153;72,40227;158,63577;
1770,000;355,53218;241,56598;61,030428;74,239001;107,38361;28,113974;1193,1875;69,648006;144,25769;
1768,000;301,17294;197,56427;50,431308;61,413205;100,31882;70,110293;1100,4714;61,123104;159,38814;
1766,000;355,26081;232,75966;39,812558;62,982685;106,75896;45,046428;1403,5842;56,038136;146,51249;
1764,000;436,83952;233,13609;85,367549;63,625613;109,55473;46,27109;1443,2171;65,526319;186,30335;
1762,000;366,06017;216,60659;81,636049;68,864624;125,93008;38,104565;1544,3995;63,560681;156,69039;
1760,000;510,28855;214,19001;73,239188;76,078219;105,23555;49,65123;1553,7532;29,949178;149,44963;
1758,000;508,52466;231,74746;97,059433;101,40834;98,271967;76,109566;1302,7306;81,2279;151,49153;
1756,000;424,03087;262,649;76,710018;101,66019;120,47027;63,76291;1254,4992;51,104621;184,62554;
1754,000;376,95204;215,47303;83,210819;93,875659;93,870865;64,983401;1304,1611;32,928088;194,47441;
1752,000;451,94021;257,05202;96,800341;80,560231;168,56264;39,352174;1381,975;68,703148;239,76147;
1750,000;404,27934;332,65524;101,51068;101,8547;146,99237;44,263314;1480,3797;60,313901;165,18161;
1748,000;432,66039;310,08646;134,20126;127,32738;171,38918;61,343602;1546,7377;45,727848;213,60526;
1746,000;391,92793;321,16423;136,33642;150,81707;188,00816;84,7558;1582,4903;72,09214;208,55822;
1744,000;500,3882;395,74093;133,54003;117,14538;177,05862;80,031051;1480,4315;66,940965;245,62638;
1742,000;484,32256;447,99278;194,27872;178,59305;248,08277;78,53102;1676,6012;88,381374;262,10915;
1740,000;514,3629;454,88279;221,02317;194,50289;243,51338;68,36422;1624,7877;96,872752;322,06076;
1738,000;560,04736;489,68222;252,95081;227,4773;271,29808;94,379021;1853,0369;80,253556;335,49528;
1736,000;531,742;561,90731;291,92219;209,56706;299,51712;91,908933;1765,1022;113,06044;325,52112;
1734,000;574,63525;606,89747;319,59462;274,5702;297,21418;90,180775;1884,0869;72,517612;401,1807;
1732,000;613,30518;619,49106;311,46452;290,77046;309,33348;113,50634;1794,0107;119,84994;388,37875;
1730,000;586,45814;629,78369;290,47493;322,42791;345,74154;102,47549;1889,8242;119,28256;366,00058;
1728,000;639,41244;703,63977;375,92638;325,30375;369,33851;133,53689;1960,9866;138,60509;394,41402;
1726,000;613,63369;695,06971;329,56704;294,00767;383,24123;109,20386;2009,1185;130,73003;375,74723;
1724,000;652,88368;700,34747;330,41416;355,22666;388,71901;123,69169;2041,2042;115,29613;409,75823;
1722,000;603,976;717,24733;317,13348;323,98214;379,05195;129,91604;1921,9622;131,82065;406,49276;
1720,000;671,99092;697,69871;304,47717;341,29775;351,71668;173,40807;2069,953;132,04725;415,03745;
1718,000;685,10536;713,12057;288,70076;320,02374;366,04264;148,39052;2288,2899;115,43624;397,41872;
1716,000;669,37048;671,00476;303,40028;316,74955;330,9834;117,5652;2197,2923;118,04909;438,8694;
1714,000;669,57542;679,5723;293,0414;293,41957;330,23067;126,33858;1991,6695;101,6542;361,60284;
1712,000;597,57245;650,5787;262,56539;305,05178;331,84907;119,7179;2006,7678;105,88418;375,63963;
1710,000;659,59548;584,88623;264,84129;267,26289;341,19072;111,23689;2156,5435;96,540127;363,28991;
1708,000;606,94225;590,40971;252,86273;261,38932;312,55591;89,341328;2076,1105;103,5932;341,06837;
1706,000;581,67012;573,02442;235,67178;251,73141;276,98982;96,338961;2197,9986;94,036087;353,16188;
1704,000;640,20066;523,07468;232,08617;259,58305;250,28888;92,248485;2351,8056;95,65025;368,10595;
