Raman shift [1/cm];Intensity;intensity;intensity;intensity;intensity;
1546,000;55,027965;205,66262;45,455849;28,203956;51,443584;
1544,000;79,424386;184,47585;62,975979;64,137518;41,843127;
1542,000;77,780866;172,81334;70,665263;69,476135;114,58559;
1540,000;51,852082;98,882277;101,94373;30,216627;56,936188;
1538,000;46,076142;101,74632;64,821066;12,183348;52,851435;
1536,000;62,251316;84,350925;32,749747;24,824289;14,380558;
1534,000;57,76984;95,655449;10,510989;31,543427;20,370544;
1532,000;47,635712;51,560647;51,305587;57,776981;25,217274;
1530,000;51,386237;13,210448;51,603059;64,921687;32,741801;
1528,000;51,435128;33,256442;67,539363;48,803059;62,532203;
1526,000;65,941353;19,195246;52,200997;63,410267;71,394214;
1524,000;34,953554;44,824642;16,360908;86,605137;50,997735;
1522,000;69,957499;27,474874;2,6643679;35,686356;46,278463;
1520,000;73,141223;28,407223;35,955847;9,1775727;34,123777;
1518,000;74,446778;83,792369;98,140078;-1,9758042;52,255419;
1516,000;60,324694;71,556493;44,042473;20,76365;105,88313;
1514,000;44,307942;127,36689;84,476029;75,621265;75,609988;
1512,000;74,640488;108,00962;100,50633;117,44798;121,29987;
1510,000;81,387201;106,66676;118,61042;93,850873;67,350083;
1508,000;49,404716;65,662433;112,46222;72,688936;102,23072;
1506,000;71,930566;80,775041;41,186678;29,758614;105,09014;
1504,000;62,441049;-18,052462;43,631272;61,768345;54,322688;
1502,000;47,69816;42,810909;50,990662;26,420594;68,253777;
1500,000;50,180348;53,46838;45,318455;39,978041;77,151091;
1498,000;35,591027;131,52415;77,210727;72,399238;97,189338;
1496,000;44,794167;350,90507;84,818469;80,519138;92,54249;
1494,000;56,241434;413,66855;79,958444;89,728884;107,2249;
1492,000;31,947071;211,00603;94,293168;114,41819;93,976265;
1490,000;65,128627;170,14333;88,134178;122,84421;108,06738;
1488,000;78,44819;84,113374;102,49044;101,05341;174,60092;
1486,000;95,367076;110,64878;96,116096;132,46729;156,65071;
1484,000;57,022224;96,016575;151,55474;146,00245;175,84355;
1482,000;40,171225;165,59706;180,06026;212,72336;235,66183;
1480,000;47,317451;222,44024;202,2143;262,80184;313,03809;
1478,000;56,754481;258,0772;301,53136;253,56479;347,40056;
1476,000;64,272452;416,55695;384,07559;333,2133;430,57953;
1474,000;59,421089;492,43659;432,42546;452,38356;506,49359;
1472,000;42,162477;647,72521;519,28122;523,14351;608,258;
1470,000;41,069146;771,56956;599,2051;583,09131;741,2886;
1468,000;69,261673;858,46652;655,7124;695,36567;760,95025;
1466,000;59,198311;973,84933;693,92801;731,90434;859,45736;
1464,000;74,245781;1101,9624;806,81951;858,83014;969,91247;
1462,000;26,906012;1136,1518;910,90791;865,79578;1004,4052;
1460,000;53,262301;1226,0394;946,68355;928,92043;995,52776;
1458,000;59,335162;1149,6333;955,79309;898,20273;1023,2642;
1456,000;79,970421;1084,8762;923,73646;916,86834;1017,5711;
1454,000;39,389453;1151,2963;960,74341;889,99493;1077,4123;
1452,000;45,470069;1202,2503;956,58292;955,9643;1043,1549;
1450,000;78,09679;1238,9332;906,30175;937,90126;1100,109;
1448,000;100,73567;1121,0357;939,43153;948,88411;1100,9226;
1446,000;97,762762;956,7387;908,318;901,01606;1068,0476;
1444,000;73,535668;982,33189;866,5223;919,23683;1023,711;
1442,000;75,781527;919,01841;801,29364;819,45237;915,4565;
1440,000;82,35461;817,67863;644,16761;666,04617;735,62628;
1438,000;62,427465;797,52545;498,77792;512,42669;621,62633;
1436,000;79,298019;752,89659;420,88496;414,57374;492,71468;
1434,000;103,95053;703,17711;370,2992;323,86123;358,77765;
1432,000;113,69027;746,42336;313,94441;208,7803;277,82611;
1430,000;82,541682;690,33146;223,18505;237,59071;253,86882;
1428,000;123,82765;790,15671;163,56707;194,50689;165,09419;
1426,000;109,8775;941,09283;119,23054;164,37542;151,23788;
1424,000;95,719297;1120,6432;102,00898;124,87619;149,56145;
1422,000;100,29833;1352,9916;92,33308;104,18661;88,684845;
1420,000;118,63515;1712,1201;100,98929;131,5372;99,134402;
1418,000;111,12574;2173,231;122,48507;147,1846;145,03831;
1416,000;89,262655;2749,1018;99,389365;118,0779;143,18263;
1414,000;107,57685;3302,237;154,31512;129,72118;176,93556;
1412,000;116,20319;3634,6382;219,20237;172,06161;172,32518;
1410,000;110,76637;3432,3789;175,69345;171,70228;228,44762;
1408,000;123,87452;3104,5355;161,19108;143,95787;159,48105;
1406,000;146,02211;2782,8655;121,30503;148,61694;231,40237;
1404,000;135,43775;2572,7129;135,12767;180,99801;211,43176;
1402,000;193,34508;2283,8862;206,88409;140,39771;207,32664;
1400,000;162,90544;2021,4747;201,73815;167,13401;188,5204;
1398,000;150,84596;1630,6154;129,00093;140,61967;188,60018;
1396,000;195,13758;1266,0156;201,13926;180,90928;187,11215;
1394,000;172,27242;949,26902;150,03212;205,35307;178,6252;
1392,000;166,90936;761,26634;174,98346;165,19287;193,72497;
1390,000;156,20516;632,32359;175,13349;169,90345;256,19039;
1388,000;181,23144;598,88439;186,20283;195,09066;271,55501;
1386,000;154,79059;607,63353;217,64185;229,8011;261,2067;
1384,000;189,96167;626,2695;258,56997;212,18082;277,84165;
1382,000;174,45034;654,93222;209,32097;255,03111;264,05732;
1380,000;154,9633;723,24551;238,47649;267,02705;262,73476;
1378,000;190,92508;692,71252;216,53379;233,30405;272,33926;
1376,000;227,57332;674,4968;200,83081;247,00812;204,61401;
1374,000;213,56998;577,18056;229,74573;219,18634;198,04594;
1372,000;211,50642;451,63764;215,21043;200,61705;231,27371;
1370,000;222,17245;382,66682;200,54635;233,3316;256,47343;
1368,000;204,43019;288,77637;253,34587;196,10748;254,09024;
1366,000;235,0507;245,61079;215,49761;222,8969;214,80741;
1364,000;218,0289;270,21993;245,58963;216,97647;238,68017;
1362,000;226,90673;206,15023;255,42318;201,70185;254,53671;
1360,000;220,22066;180,69339;253,30526;220,93548;233,84577;
1358,000;239,12262;148,06608;194,7067;208,88558;221,15752;
1356,000;227,91453;137,99811;224,15769;188,20904;231,58705;
1354,000;221,68034;132,19704;207,47153;155,67718;190,4217;
1352,000;250,43875;131,74322;190,41204;192,20167;189,19331;
1350,000;241,94752;130,03316;191,82706;184,27256;181,65227;
1348,000;215,29988;129,04256;211,51024;177,88649;171,7696;
1346,000;219,94851;111,19395;199,0839;165,52647;186,62303;
1344,000;220,16455;141,0834;204,76889;201,56108;182,16349;
1342,000;232,72858;193,8578;190,9317;160,92878;207,566;
1340,000;197,94381;215,83364;178,78388;144,98561;190,61616;
1338,000;222,6927;347,34491;174,78575;183,62226;204,93451;
1336,000;234,50639;523,90057;164,12985;164,41185;173,36114;
1334,000;241,87;638,48073;180,50084;160,34414;205,1742;
1332,000;222,56875;617,93849;154,61509;164,963;144,32619;
1330,000;222,32546;555,20565;151,72723;141,63111;178,84197;
1328,000;212,18924;595,12186;174,77258;151,58858;164,66535;
1326,000;214,1261;605,67644;157,69642;159,08597;149,85884;
1324,000;213,88439;825,56663;180,99191;136,90863;191,43217;
1322,000;207,35995;1106,3284;205,87134;138,89725;163,27334;
1320,000;213,74311;1607,0116;200,83322;176,26096;187,71366;
1318,000;209,64457;1925,8464;205,90845;227,59463;209,25262;
1316,000;205,1693;2059,7403;265,33242;205,24144;261,34452;
1314,000;178,65674;1785,9852;328,0657;297,6364;340,21102;
1312,000;177,90818;1516,5709;369,96082;321,63648;374,79167;
1310,000;186,06963;1325,7726;402,4027;384,74465;430,84822;
1308,000;196,74292;1311,4064;363,9873;393,15729;387,33692;
1306,000;185,62839;1457,3825;395,16906;420,60197;384,35298;
1304,000;182,20923;1536,4426;374,37322;400,61664;421,76366;
1302,000;174,04773;1568,419;404,01676;434,21189;491,1827;
1300,000;148,54425;1583,5711;463,42719;408,05686;518,2223;
1298,000;151,46318;1450,6378;461,38151;456,74373;529,91899;
1296,000;154,39821;1377,727;481,71623;457,36926;550,54353;
1294,000;178,24276;1235,8154;486,3653;455,24793;502,82729;
1292,000;153,38804;1093,7047;446,00594;406,17223;490,76004;
1290,000;134,73064;988,83793;384,93871;396,07144;407,79959;
1288,000;156,3087;813,11284;328,76931;359,28973;381,60839;
1286,000;132,05401;744,24102;276,8114;292,16578;340,95694;
1284,000;125,27997;611,2459;248,86409;219,26294;282,70698;
1282,000;112,57058;480,53389;227,02298;204,52712;225,30487;
1280,000;105,1902;443,80347;180,24576;193,08218;208,26961;
1278,000;123,17072;368,91882;159,26505;114,68117;196,09363;
1276,000;116,41968;337,04307;155,81597;160,59977;197,8041;
1274,000;132,25062;332,07314;129,68417;162,70156;199,62898;
1272,000;108,24174;320,19495;173,299;120,55923;227,78484;
1270,000;111,55686;292,64582;183,06693;154,26326;206,82495;
1268,000;114,55847;296,03135;189,72777;183,82927;197,49795;
1266,000;100,56273;338,41916;217,70945;216,97096;249,55866;
1264,000;114,24294;335,93327;229,49387;237,43651;229,8662;
1262,000;76,004907;355,14147;234,53246;243,45389;264,3108;
1260,000;96,518482;404,10003;265,86344;289,24843;302,73679;
1258,000;101,44296;514,08937;339,62609;352,33444;339,99374;
1256,000;77,544033;601,04852;327,76264;376,81543;387,01275;
1254,000;84,680863;737,68344;405,13211;407,27318;463,20955;
1252,000;75,927281;786,26748;464,81352;443,36565;472,92956;
1250,000;80,885582;852,45099;449,57381;458,84218;530,06421;
1248,000;85,209386;818,93655;454,82778;442,30011;525,32152;
1246,000;66,647879;791,45398;482,88377;433,62377;524,77363;
1244,000;75,027434;791,25445;453,8134;416,26844;548,17773;
1242,000;59,625218;759,50661;497,93718;471,10015;527,81489;
1240,000;81,31644;785,61225;507,18195;508,23271;557,86424;
1238,000;60,251916;772,78526;562,10562;530,1887;610,66124;
1236,000;74,730418;882,73778;555,16935;568,32811;664,31283;
1234,000;61,996485;976,08694;625,3258;662,0762;745,08475;
1232,000;64,17322;1090,5376;677,04392;693,39719;811,85361;
1230,000;66,863379;1198,4781;746,22019;729,2412;844,24596;
1228,000;84,448135;1228,0477;776,08804;796,00505;904,67893;
1226,000;69,252087;1166,9837;813,52886;815,77753;950,06185;
1224,000;57,583538;1138,0913;782,10393;804,89204;887,61898;
1222,000;69,361333;1067,2706;792,28344;761,39259;896,39509;
1220,000;60,798393;1032,9488;767,56641;736,2013;855,35588;
1218,000;61,795825;994,57791;705,53278;733,00706;783,58165;
1216,000;62,625512;969,46649;688,42807;664,69222;773,58513;
1214,000;55,85398;936,06726;660,23743;614,73006;744,46186;
1212,000;60,360153;1058,6494;635,04035;598,09938;684,97646;
1210,000;59,685054;1252,9815;588,03528;594,98913;652,13289;
1208,000;72,270087;1745,2594;561,61758;480,18096;633,09925;
1206,000;71,925052;2668,1196;533,67477;481,91038;568,93985;
1204,000;64,80348;3747,3204;569,81202;498,19774;610,73027;
1202,000;72,169171;4291,5591;553,47425;569,93801;638,93206;
1200,000;59,199709;3570,4479;616,5204;545,2185;674,6582;
1198,000;53,908068;2438,3529;689,54328;634,78205;761,16693;
1196,000;59,994046;1583,7377;725,92261;700,63652;788,3154;
1194,000;69,805831;1263,964;819,3609;806,74372;947,11837;
1192,000;61,119593;1348,9715;1014,3046;1005,422;1162,5973;
1190,000;80,959437;1656,0156;1199,8668;1195,8577;1413,0993;
1188,000;59,252912;2219,839;1478,7521;1425,3699;1771,3996;
1186,000;67,565;2712,7245;1675,2586;1680,6716;1932,228;
1184,000;86,393277;3109,6473;1726,9008;1726,8357;2026,3686;
1182,000;57,813661;3375,0827;1638,6864;1617,5157;1832,7901;
1180,000;70,954279;2872,5923;1344,2892;1337,3527;1557,5664;
1178,000;58,628105;1996,0334;969,37386;986,20761;1132,6022;
1176,000;56,695239;1148,7569;620,91263;641,31711;718,13768;
1174,000;76,320922;733,18778;410,14397;401,01776;468,3521;
1172,000;67,5713;526,95213;306,18849;240,2096;301,59587;
1170,000;65,664175;378,80108;187,40813;151,04942;157,78072;
1168,000;80,027598;323,72002;119,00707;100,50022;146,21618;
1166,000;52,628303;299,82358;122,85817;56,589556;149,56369;
1164,000;66,903058;318,69872;69,221572;74,900618;81,111284;
1162,000;69,374362;389,07535;124,94493;71,810718;112,86652;
1160,000;69,32991;639,81932;193,12233;184,68057;220,29437;
1158,000;59,791667;1036,0409;312,14659;271,41287;349,35097;
1156,000;55,727269;1360,5374;418,39057;384,7055;495,78942;
1154,000;58,02686;1116,9571;424,42807;409,25124;486,46331;
1152,000;36,630304;675,32465;321,31352;314,05845;360,52343;
1150,000;55,974757;426,9343;230,7614;177,64546;237,38674;
1148,000;61,830601;354,12576;151,69483;141,43629;213,55147;
1146,000;32,230074;299,96646;170,61515;115,74254;141,25592;
1144,000;55,122056;236,52932;147,68376;114,98139;153,44189;
1142,000;39,826974;165,81977;110,97348;101,81564;131,29653;
1140,000;52,680865;131,49396;97,286231;78,359121;110,88366;
1138,000;41,063699;164,22764;127,88348;86,440528;140,01558;
1136,000;54,346102;176,35704;114,78637;93,089779;122,27579;
1134,000;41,111556;237,37278;140,58026;103,87758;128,47962;
1132,000;56,550429;214,83077;131,22537;106,79574;130,29638;
1130,000;53,551458;260,76338;173,9864;152,7096;155,89946;
1128,000;50,020252;311,62329;208,71188;189,78038;227,76649;
1126,000;45,859904;415,19028;250,73256;250,78678;248,58078;
1124,000;36,085986;548,79984;309,14739;319,90738;402,98112;
1122,000;61,4014;747,65504;482,22634;478,84811;537,00706;
1120,000;54,462994;1049,6971;671,44616;652,12344;762,35262;
1118,000;53,111722;1501,9073;908,59747;917,68968;1059,1379;
1116,000;33,832195;2174,7923;1245,7784;1225,4095;1432,2895;
1114,000;40,481956;2626,5276;1546,3526;1598,6913;1828,1464;
1112,000;29,15918;2679,9161;1680,0585;1688,2183;1910,8201;
1110,000;42,275098;2260,4298;1477,8039;1431,9714;1635,6056;
1108,000;43,438264;1714,0255;1088,2221;1065,4753;1242,9708;
1106,000;55,863685;1263,1267;752,38541;753,47778;887,59872;
1104,000;52,962509;912,96623;559,08019;514,94125;613,18509;
1102,000;44,361502;633,41227;415,67289;338,5;447,03139;
1100,000;31,091279;477,6769;255,46333;242,52375;319,58186;
1098,000;18,103371;359,29449;177,82441;161,55409;223,0534;
1096,000;31,979116;276,2259;140,30394;110,31861;150,93752;
1094,000;29,663333;251,81168;94,2864;86,643343;96,177232;
1092,000;55,698803;243,24728;89,236214;55,363715;109,7963;
1090,000;25,300976;264,20507;99,634977;76,209321;88,384113;
1088,000;31,59425;362,81356;103,45627;88,248879;116,48642;
1086,000;22,179957;384,50661;133,08254;89,359455;150,97351;
1084,000;28,03887;334,76666;106,63308;87,363782;87,933747;
1082,000;25,385982;223,5098;45,444955;41,233086;65,269381;
1080,000;29,549727;129,08735;70,960284;31,630491;82,804073;
1078,000;42,119184;78,687977;10,059047;30,680488;37,477885;
1076,000;28,855251;83,359421;55,5137;-7,7631793;53,236007;
1074,000;30,912665;52,070586;61,46452;31,827836;33,235633;
1072,000;16,576546;50,979085;26,446715;4,5925089;8,4630065;
1070,000;29,37109;67,038193;-32,393799;36,380126;14,515966;
1068,000;48,820911;31,138302;-16,522661;28,479032;-6,1996925;
1066,000;37,928948;41,951562;11,538188;4,0848002;-8,1855449;
1064,000;30,286083;41,136627;10,361648;6,7310604;-9,1868228;
1062,000;50,328655;68,776282;53,029794;51,573915;42,952682;
1060,000;41,349118;96,603348;29,97476;12,534504;66,680356;
1058,000;10,963703;109,09759;92,377405;51,267444;97,193313;
1056,000;20,058404;148,82535;81,172712;96,979829;123,27952;
1054,000;43,018178;231,39554;110,84688;97,928811;158,43911;
1052,000;9,6810296;232,51977;156,98216;166,37403;175,29375;
1050,000;28,299587;226,47458;174,29948;148,20346;232,43304;
1048,000;15,541617;262,67763;226,00842;159,38058;233,78918;
1046,000;25,320199;252,06057;246,058;235,4047;291,20807;
1044,000;18,555409;257,04558;278,64011;251,74096;307,61304;
1042,000;14,180365;282,10539;345,58251;331,52163;398,04128;
1040,000;22,87959;417,3682;456,92818;445,08024;555,36421;
1038,000;29,736041;657,61212;650,7349;651,23176;759,47985;
1036,000;12,475986;1234,8663;944,28226;945,52682;1046,0341;
1034,000;21,160943;1780,2082;1263,571;1187,8918;1376,907;
1032,000;18,679813;1669,1895;1386,3528;1336,9619;1597,1743;
1030,000;21,774644;1265,1183;1290,1798;1241,1516;1410,7094;
1028,000;17,395022;930,4245;924,16764;944,28216;1080,7941;
1026,000;22,762354;859,40578;537,63115;610,04364;687,68908;
1024,000;1,8760397;999,71542;305,49529;288,00374;402,47671;
1022,000;19,683239;1004,6732;138,07157;167,19819;194,53357;
1020,000;-15,345981;959,31363;103,75705;51,244522;103,61033;
1018,000;21,270325;678,35381;78,04569;82,085315;101,64413;
1016,000;26,447507;659,87689;192,28978;98,208349;153,1766;
1014,000;-7,8671021;721,00767;238,02677;239,39881;268,40118;
1012,000;9,5891618;696,80413;308,22551;312,89607;379,12515;
1010,000;19,019766;752,97219;428,779;424,00035;510,31816;
1008,000;4,9359986;932,28072;815,65415;766,22537;939,92668;
1006,000;15,613109;1638,3752;1831,9057;1782,889;2123,6464;
1004,000;1,9847818;3645,6646;3906,3203;3830,4834;4467,3316;
1002,000;14,620165;9208,7538;5598,7666;5614,0182;6437,6844;
1000,000;9,8077514;15690,579;4475,211;4496,1982;5203,8298;
998,000;5,2069512;12555,916;2148,2907;2156,2112;2574,3683;
996,000;11,603574;5139,3717;914,14422;908,92656;1127,1778;
994,000;18,318001;2308,1396;566,36263;530,93102;630,24599;
992,000;0,044166108;1567,4254;389,7529;400,1361;388,79627;
990,000;-5,3900549;1134,6808;279,10218;280,24414;336,85306;
988,000;-3,8981332;1076,5656;190,77174;210,05542;225,49391;
986,000;6,3895555;801,12169;64,529866;68,857364;137,7593;
984,000;2,7242762;481,38028;44,282483;55,181049;55,8831;
982,000;8,5089186;287,64091;22,513418;24,65542;15,054512;
980,000;5,7495016;190,18524;24,324091;9,9693116;13,020115;
978,000;9,716053;141,1858;0,8320399;-4,499597;14,212264;
976,000;-1,7585184;56,495379;-11,163552;8,2201699;22,393907;
974,000;3,6417832;20,859763;13,697441;-39,080155;0,79999216;
972,000;7,9187523;-4,194251;61,413197;44,921041;66,418461;
970,000;3,0238258;0,071835854;23,101929;59,32943;47,791035;
968,000;3,8222388;-25,337755;47,065295;24,944686;64,202241;
966,000;0,69631833;27,604224;37,731901;47,425266;59,848238;
964,000;2,3043955;81,078634;56,191718;59,762958;46,353657;
962,000;11,794222;32,052556;42,950025;41,851006;43,426935;
960,000;-8,9903536;109,66684;63,415985;37,876374;82,375655;
958,000;5,2419698;149,99532;42,696793;68,873761;56,886876;
956,000;6,9782359;231,88331;36,114568;75,000906;78,750273;
954,000;31,353468;199,87346;75,74696;85,361891;98,601594;
952,000;-1,643457;293,12186;90,375976;60,240466;113,85435;
950,000;1,0239793;320,18427;94,790466;117,78198;115,08165;
948,000;10,825789;423,29928;106,95567;121,40499;139,60117;
946,000;3,6803571;408,5523;134,87837;160,12691;150,6323;
944,000;2,9634477;516,92342;191,82425;200,27325;202,61829;
942,000;16,776133;559,04359;173,77524;214,21168;239,45903;
940,000;7,8420052;654,15242;223,82644;277,13522;299,59681;
938,000;-2,1151389;693,29436;239,69738;284,58298;300,44156;
936,000;10,388345;728,5988;318,02807;328,81081;330,40939;
934,000;9,7168562;793,00478;355,24313;341,9014;448,02347;
932,000;-10,271947;821,97997;333,34718;394,85618;395,17789;
930,000;17,838932;846,90086;370,38958;372,42764;412,81563;
928,000;6,4842337;800,63531;312,73232;339,23709;369,92708;
926,000;0,28118788;785,37455;340,4517;321,42401;369,05263;
924,000;3,9899871;795,45559;313,72956;318,92662;359,21634;
922,000;15,399614;785,48511;288,48634;292,60721;330,7785;
920,000;3,4766688;833,70345;279,99612;305,20294;374,85545;
918,000;2,951018;814,59071;313,72725;322,25492;360,82958;
916,000;1,7566358;943,55613;294,40219;318,15646;384,91203;
914,000;7,0925004;970,25711;326,71463;363,72421;384,67056;
912,000;7,6568816;988,81436;344,66976;388,60992;407,33143;
910,000;17,381919;1046,2186;357,28039;320,12841;436,72394;
908,000;-0,21246179;1015,8483;332,1073;287,37949;365,84692;
906,000;-3,5585607;923,45299;282,73605;246,81639;317,60247;
904,000;1,6699279;835,13817;204,21104;250,15668;237,70711;
902,000;6,7746983;856,73192;180,58093;162,71322;184,28198;
900,000;3,6047044;790,64609;136,20983;198,0894;164,07807;
898,000;3,5512067;808,01053;136,77521;168,39585;167,97087;
896,000;1,6990807;812,81957;122,38438;123,34707;176,93524;
894,000;11,644445;795,31318;124,74961;173,28079;131,97402;
892,000;9,8539162;830,0326;158,3348;173,13277;182,96166;
890,000;-4,026254;859,15155;190,02138;188,6051;227,22665;
888,000;21,082702;885,53203;219,98185;232,12581;233,51009;
886,000;-7,5357382;970,15257;226,9524;253,69875;235,76261;
884,000;1,3933911;981,27487;255,4951;235,07246;296,63299;
882,000;-6,4649474;963,39236;267,54978;291,99508;316,12641;
880,000;8,4449939;987,41097;288,29202;346,55738;352,80961;
878,000;12,84863;998,23635;307,18272;311,30686;368,26036;
876,000;3,640311;931,10448;339,52549;328,87015;357,41474;
874,000;5,7933245;864,65722;318,84515;310,83713;375,41104;
872,000;19,554161;846,669;280,80044;321,36066;335,24218;
870,000;9,9962068;750,29883;290,05313;315,90763;362,35006;
868,000;-5,4185623;699,77225;295,24562;311,01015;345,57783;
866,000;4,3436034;633,03539;290,67761;282,16471;338,70922;
864,000;15,100896;619,78545;293,08464;310,46011;308,36787;
862,000;0,71348859;631,51389;294,08768;318,32692;367,97546;
860,000;5,3541163;614,0341;308,85349;336,84149;387,73772;
858,000;-0,88635075;688,96005;321,5699;365,81114;406,16233;
856,000;5,1010058;744,15261;350,36233;386,00652;426,36757;
854,000;15,27488;746,88686;393,31709;414,27441;453,76177;
852,000;3,256791;880,04918;455,11814;461,27788;492,47014;
850,000;10,464883;957,87583;471,44167;521,36896;562,6476;
848,000;8,4856226;1059,6056;540,63518;572,31912;640,49032;
846,000;10,096135;1183,5935;596,96316;657,88205;730,03744;
844,000;6,0362502;1353,7242;713,29456;740,44127;824,40083;
842,000;0,6151497;1455,9637;833,12539;815,44802;896,9425;
840,000;2,3451365;1608,8241;882,05456;898,58803;1022,7003;
838,000;1,2467533;1761,4299;947,19651;999,03981;1124,8938;
836,000;-3,0781031;1911,5479;964,38382;1006,8186;1173,5174;
834,000;3,8714249;2085,7824;1054,3192;1123,8199;1196,5364;
832,000;2,1806405;2163,6799;1056,4699;1087,9173;1229,6378;
830,000;6,9462147;2271,8235;1105,1795;1128,776;1294,8733;
828,000;9,7270037;2372,5553;1092,4533;1182,1082;1286,0861;
826,000;-6,6677366;2454,5813;1134,447;1163,8773;1323,4924;
824,000;18,394049;2592,0114;1232,6631;1241,5077;1436,0067;
822,000;8,2669559;2794,0098;1265,597;1344,5289;1523,5852;
820,000;18,92534;3004,5852;1318,2893;1417,6967;1544,096;
818,000;11,913581;3169,0854;1417,8683;1489,0683;1637,1337;
816,000;11,357922;3297,7463;1438,8851;1592,221;1699,5916;
814,000;-1,8469752;3252,9216;1602,1343;1609,8554;1824,7643;
812,000;20,52306;2948,0572;1607,4768;1617,0553;1921,3575;
810,000;-0,8854684;2588,2055;1579,3092;1647,4176;1869,6296;
808,000;9,560184;2335,2486;1612,1798;1713,8998;1880,1065;
806,000;17,69627;2126,0814;1618,5135;1702,5538;1906,6355;
804,000;11,399082;1963,3509;1632,6954;1692,5869;1893,8031;
802,000;17,24902;1626,1028;1538,0021;1582,04;1781,562;
800,000;-0,73981162;1256,0428;1343,0524;1332,0196;1500,7677;
798,000;8,7739335;891,32276;1113,5401;1113,2734;1231,6334;
796,000;15,652269;635,34651;912,16511;896,81087;1026,1397;
794,000;8,1491909;432,0421;733,5184;725,08572;831,79743;
792,000;9,5125798;222,09039;541,77704;551,22149;633,99086;
790,000;-0,69089707;150,63078;427,25921;415,65027;451,19654;
788,000;11,845959;75,955812;305,86344;276,80482;340,43966;
786,000;5,867734;78,287425;248,2308;238,29614;301,22765;
784,000;-2,2390892;112,30658;206,68226;208,89488;211,92419;
782,000;13,349441;181,57574;173,25071;151,12791;179,15471;
780,000;6,3293109;351,82158;121,17899;141,40774;166,81042;
778,000;7,8529602;681,17972;124,83502;138,21087;146,11695;
776,000;13,450354;1146,4742;117,98476;139,32775;126,34826;
774,000;9,8081001;1734,723;131,81906;136,60101;146,8817;
772,000;20,020081;2663,0507;164,97842;147,49779;182,24507;
770,000;2,276646;3525,4908;189,51856;146,43961;194,19703;
768,000;2,5814264;2920,8786;200,28599;183,8095;207,01857;
766,000;8,564571;1562,5475;220,82326;186,65159;214,0681;
764,000;9,2065288;791,2678;214,49273;232,69795;250,5238;
762,000;13,250343;411,79872;269,11064;260,20353;311,3491;
760,000;1,021515;243,54872;284,25786;300,63417;347,29738;
758,000;4,9186505;179,66822;362,12752;316,78282;389,50894;
756,000;-2,6906298;104,87594;380,27131;356,45322;397,33582;
754,000;18,49626;83,34548;384,66114;370,35918;422,29493;
752,000;16,314555;61,095712;434,86168;410,53554;427,69598;
750,000;4,6887661;70,131941;390,79669;401,25044;427,8375;
748,000;9,242879;13,737468;388,08886;348,27567;415,51058;
746,000;21,060479;-19,65395;333,95738;348,94702;403,04967;
744,000;3,3563764;-30,283114;301,07161;333,92806;386,25652;
742,000;6,808877;0,75916936;357,56788;335,55023;329,29873;
740,000;14,287367;34,925929;346,30007;340,51437;379,26944;
738,000;-4,3569328;116,05947;360,3939;360,13892;431,66868;
736,000;1,4815729;256,86507;433,65637;443,99691;523,61483;
734,000;-4,5262815;476,7567;513,3499;535,61796;587,20259;
732,000;13,672369;551,42994;491,23852;536,71234;564,81616;
730,000;6,3823163;408,6888;402,84953;486,06548;529,98864;
728,000;19,099741;242,77333;314,56937;376,04847;395,82171;
726,000;8,8627908;189,75483;203,42437;251,90277;273,65294;
724,000;11,906784;162,04019;180,88575;212,4812;191,06527;
722,000;16,952306;128,11669;96,088964;81,979314;98,258397;
720,000;17,743251;172,37402;26,189327;49,662966;56,535109;
718,000;21,289801;139,93426;17,510716;26,620987;38,701479;
716,000;21,171185;59,900865;-15,752505;-12,112484;18,182519;
714,000;13,434048;86,517552;-16,532479;-19,98757;-11,737883;
712,000;9,5732802;229,39391;36,41559;37,158216;76,334395;
710,000;5,6146329;471,47193;150,09624;121,0802;146,21016;
708,000;15,71892;540,27268;168,04678;123,35476;163,13233;
706,000;15,770434;279,0754;79,075045;42,007301;54,169112;
704,000;13,784293;140,1531;15,177272;18,006572;3,7178664;
702,000;4,7610673;109,22309;6,0011808;-25,617554;-14,652065;
700,000;7,0116135;106,38191;11,983231;-14,517776;4,6359939;
698,000;14,730644;151,23959;12,517737;12,283443;-2,06407;
696,000;13,88928;181,65303;7,2023794;9,4818735;7,8509699;
694,000;-1,2845161;156,06308;-16,414761;26,887814;14,712766;
692,000;7,8183235;96,08877;0,18431618;6,8395135;-7,6590901;
690,000;10,276792;125,97073;1,3913673;27,184705;-8,1900385;
688,000;2,3538555;127,48957;7,4269724;29,240452;25,865656;
686,000;6,3218167;150,41208;19,08462;11,116776;7,5759432;
684,000;3,9717571;230,32675;43,105913;44,542356;57,645939;
682,000;2,1308294;249,57737;62,427395;79,372556;77,485562;
680,000;10,484781;280,28491;61,767961;64,928452;115,24731;
678,000;5,7197424;265,54065;99,560215;106,28899;110,08079;
676,000;6,4063146;284,18399;99,828436;122,67962;149,07072;
674,000;17,147431;357,00056;146,13865;107,71183;139,27052;
672,000;9,818956;446,99167;147,77799;190,90502;189,07469;
670,000;16,799705;500,903;211,14502;203,35413;242,9011;
668,000;16,404333;585,79132;250,59719;248,1215;325,09483;
666,000;16,642308;557,94984;229,95279;230,38905;259,78393;
664,000;11,509536;469,52036;216,70694;220,62001;282,34114;
