Raman shift [1/cm];Intensity;intensity;intensity;intensity;intensity;intensity;intensity;intensity;intensity;
2506,000;0,007216149;0,010753128;0,0083191145;0,015306265;0,0087927928;0,051551677;0,012512145;0,00067671662;0,010359247;
2504,000;0,012801456;0,013567546;0,011378965;0,0082289407;0,014732547;0,031795611;0,01434543;0,060629194;0,00064285843;
2502,000;0,012519027;0,0030651092;0,011327623;0,0096320384;0,0073610587;0,047746374;0,012096378;0,042216095;0,0097145115;
2500,000;0,011460532;0,0073125247;0,013223188;0,016191615;0,0058666184;0,044357245;0,014621614;0,073836948;0,018047229;
2498,000;0,013132182;0,018782922;0,0086254161;0,017627903;-0,00066689072;0,10020853;0,012684057;0,02263021;0,0094964442;
2496,000;0,02001706;0,010907037;0,0094960548;0,013435178;0,0032992165;0,061826983;0,014265777;0,029191856;0,0064030149;
2494,000;0,014468158;0,012415097;0,013250999;0,017514554;0,0062906216;0,05427005;0,010722608;0,02006023;0,014826438;
2492,000;0,016815591;0,005904238;0,0086854143;0,02593284;0,0060715343;0,038108667;0,011823694;0,03704107;0,0079193224;
2490,000;0,013831145;0,012704546;0,0093763828;0,025504024;0,0066805311;0,028435862;0,0090886511;0,055620382;0,009020378;
2488,000;0,016607284;0,01421178;0,0060985874;0,018238072;0,0059615824;0,033335787;0,011632342;0,039452598;0,00669956;
2486,000;0,011528664;0,0115682;-0,0021341019;0,0099796808;0,010044244;0,032080917;0,010035649;0,028673682;0,0088944704;
2484,000;0,0098407978;0,014099812;0,0092366606;0,010937005;0,011631693;0,061629571;0,01071113;0,041723805;0,0054562172;
2482,000;0,013665869;0,01555755;0,0060658023;0,022945992;0,0073657135;0,054678844;0,0074340169;0,020248439;0,021103124;
2480,000;0,013421721;0,015773612;0,015881691;0,022482233;0,0159767;0,036513279;0,012467063;0,047658578;0,0036609248;
2478,000;0,017718013;0,014759629;0,0084114382;0,02278918;0,0099331923;0,044618339;0,0131001;0,013930045;0,015401767;
2476,000;0,015132047;0,010273167;0,0089308584;0,029847586;0,007289744;0,053547871;0,013984944;0,0097871621;0,012974368;
2474,000;0,016084054;0,01957085;0,012102692;0,028790144;0,014011231;0,032142444;0,013400714;0,037909243;0,0097769754;
2472,000;0,012117887;0,017913588;0,012798953;0,012018272;0,011441564;0,033997431;0,0097796529;0,062301458;0,017896593;
2470,000;0,01521939;0,012822142;0,0082079246;0,006466935;0,011550472;0,023039305;0,0085319847;0,027137562;0,011697666;
2468,000;0,015855717;0,011114913;0,010085938;-0,0049097476;0,013261959;0,0068128395;0,011374943;0,055367934;0,014761897;
2466,000;0,012343931;0,010075711;0,010555275;0,020883042;0,0093366897;0,014769821;0,010066237;0,020148641;0,007457212;
2464,000;0,013758493;0,017140854;0,013228025;0,025976767;0,007644308;0,057266684;0,0083296547;0,079316516;0,013173005;
2462,000;0,0070964716;0,012856912;0,010493924;0,023964065;0,010313217;0,041761597;0,01264031;0,062008794;0,015951196;
2460,000;0,010688892;0,0080458635;0,0080190331;0,009373975;0,014092831;0,010616977;0,010874398;0,044691339;0,0090992622;
2458,000;0,010989744;0,008296217;0,00668701;0,016271638;0,0033489833;0,010377649;0,0091447719;0,043590352;0,014172276;
2456,000;0,0097767022;0,010205392;0,0076806033;0,017974067;0,011040456;0,01897086;0,01328644;0,069605502;0,010272914;
2454,000;0,017144213;0,012813491;0,01133802;0,0054556952;0,0079528068;0,0370465;0,0091803751;0,08508502;0,0072057638;
2452,000;0,012756604;0,0077610316;0,011236833;0,011472556;0,014571584;0,088750043;0,0075060344;0,023779207;0,015649586;
2450,000;0,013132653;0,018922071;0,010088735;0,011121056;0,0086585899;0,055026758;0,010762301;0,015163915;0,014616547;
2448,000;0,01523387;0,0096165619;0,0089679903;0,025086804;0,0058543206;0,041463886;0,0072413434;0,030392392;0,014623624;
2446,000;0,0084472357;0,018430548;0,0048873483;0,01310444;0,0085113478;0,050704643;0,0060805353;-0,0087121711;0,014825967;
2444,000;0,012751032;0,017867929;0,0081007138;0,017356136;0,011813286;0,05720402;0,0085294959;-0,012918583;0,0017932318;
2442,000;0,0091704485;0,017804476;0,012670329;0,026251947;0,0083428716;0,031981618;0,010906251;0,065282267;0,018777119;
2440,000;0,013804131;0,0061155622;0,0088168482;0,015285091;0,0036710537;0,049170922;0,0086586433;0,029075715;0,0079171292;
2438,000;0,011639059;0,014291465;0,008756603;0,016492308;0,0073793511;-0,00074852855;0,011951437;0,081091318;0,0034198315;
2436,000;0,0050960456;0,0071494535;0,0054501368;0,020739529;0,00052319873;0,062305088;0,010848211;0,019872678;0,012212321;
2434,000;0,0082718849;0,0045494163;0,0053843085;0,015372457;0,0069497754;0,021910795;0,011018846;0,019498433;0,0046486531;
2432,000;0,012985114;0,002984818;0,0031621374;0,014147347;0,007916783;-0,007375123;0,0069520273;0,02260442;0,0034906054;
2430,000;0,013238835;0,012883868;0,00433357;0,013343491;0,0098660316;0,018088066;0,0053119965;0,044907726;0,003225289;
2428,000;0,0085802225;0,01202988;0,0091790614;0,0079116283;0,0036529928;0,028406722;0,007890387;0,027840739;0,01466958;
2426,000;0,0035412337;0,0087816218;0,0044280471;0,0059180454;0,0076475448;0,019789322;0,0058476997;0,047903873;0,0073430519;
2424,000;0,013865134;0,007194436;0,0068642089;-0,00050017311;0,0090547781;0,038390896;0,0087457991;0,031346399;-0,00059390823;
2422,000;0,015341603;0,0030749626;0,0020983458;0,017604887;-0,0019585228;0,029008067;0,0070097733;0,0070295231;0,014268485;
2420,000;0,010608551;0,0056606064;0,0028089307;0,013117288;0,0087632777;0,012389841;0,0048789639;0,024859369;0,0070152442;
2418,000;0,016393712;0,013080753;0,0032052105;0,00097116373;0,0098070087;0,015646709;0,011151334;-0,00069057748;0,0073998843;
2416,000;0,016988148;0,0088021585;0,0078808222;0,010930693;0,0084642958;0,042925007;0,0076119894;0,056122707;0,0048656404;
2414,000;0,005440985;0,0098148517;0,0063324978;0,0098283835;0,0096586372;0,013579158;0,0070553548;0,039483005;0,020024009;
2412,000;0,010364279;0,0061818097;0,0019526208;0,012638491;0,0056156492;0,036997906;0,011363388;0,029567591;0,0039367124;
2410,000;0,01107173;0,012141856;0,011330243;0,014550576;0,0074437669;0,065202495;0,012663269;0,015113353;0,012723496;
2408,000;0,013571312;0,0082736854;0,013594272;0,012240001;0,0054096501;0,055862712;0,0060468141;0,01157769;0,011297205;
2406,000;0,0075193543;0,0029915878;0,014286613;0,012571969;0,0075053048;0,0071303443;0,011310557;0,025257366;0,012864891;
2404,000;0,0089443578;0,0062481075;0,0082669691;0,016387289;0,0044434483;0,047755576;0,01619699;0,064471951;0,0074615757;
2402,000;0,014907163;0,0063506584;0,0024824972;0,01240422;0,0021231398;0,041343691;0,011822534;0,047688198;0,011365959;
2400,000;0,014403151;0,0094520176;0,0099334353;0,015387682;0,010434327;0,03273527;0,012179049;0,042954476;0,0090071305;
2398,000;0,013389492;0,014623769;0,013159289;0,014801816;0,00067988417;0,004174356;0,0098518849;-0,031012097;0,0051693596;
2396,000;0,0081024003;0,0084603213;0,004656554;0,011668281;0,0074083192;0,012456775;0,016617724;-0,0036976384;-0,0040715863;
2394,000;0,0074654576;0,0060764937;0,0085064601;0,013840097;0,0088114777;0,031825619;0,0084481944;-0,0084861672;0,004681077;
2392,000;0,011352917;0,013250669;0,0084620574;0,017623213;0,0076046906;0,076404152;0,0063728628;0,01902711;0,0018353064;
2390,000;0,013496253;0,0036259113;0,010985694;0,0098208397;0,0062827228;0,049993971;0,010674163;0,026225017;0,01062306;
2388,000;0,014235174;0,012623885;4,643241E-5;0,0071302928;0,0095514303;0,019750898;0,0087280355;-0,016481678;0,013721464;
2386,000;0,010958543;0,0092709919;0,0043131747;0,0011273925;0,010502029;0,0038999436;0,0079833726;-0,0034426697;-0,00096250442;
2384,000;0,006705014;0,011056794;0,010595743;-0,0010164533;0,009059323;0,036280633;0,0066326387;0,028806373;0,010712988;
2382,000;0,010430451;0,012375871;0,0055419051;0,014820434;0,007696479;0,0057944352;0,0055241016;0,014494108;0,008515199;
2380,000;0,0088774923;0,01528008;0,0047169923;0,02114252;0,0033166687;-0,019375825;0,0076888506;0,017062045;0,0040172634;
2378,000;0,0085868583;0,018218396;0,010546488;0,012738315;0,0050410703;0,035068374;0,011372097;0,017144321;0,0050276548;
2376,000;0,013027739;0,0053466651;0,0037193392;0,011450696;0,0057080181;0,044535784;0,0084889254;0,053226908;0,01081719;
2374,000;0,0118125;0,00684604;0,012579051;0,020631284;0,0055998933;0,029024191;0,0054822881;0,013007974;0,013291419;
2372,000;0,0064980414;0,012567146;0,0053580819;0,027505222;0,0059733331;0,021767106;0,0047395085;0,06072229;0,009331604;
2370,000;0,010551725;0,012224748;0,013068859;0,013139692;0,0071831187;0,028863855;0,0083262672;0,059124818;0,012418538;
2368,000;0,0096708074;0,013241331;0,0059381287;0,0083462228;0,0058100717;0,036702244;0,0080509794;-0,0072930393;0,012751088;
2366,000;0,014786399;0,0060021167;0,0093784754;0,0080551981;0,0061500065;0,023836663;0,0097630155;0,033572924;0,0023484266;
2364,000;0,010646004;-0,0040108401;0,0086318765;0,011559248;0,0092341958;-0,0033162702;0,0099211943;0,069686959;0,011589608;
2362,000;0,015829887;0,0025769922;0,01086655;0,01920861;0,01156053;0,025157983;0,0082076326;0,04619854;0,010363168;
2360,000;0,0079368463;0,0076075295;0,011886288;0,013308613;0,01289451;0,014717397;0,0094270024;0,032795546;0,012801018;
2358,000;0,0019357975;0,01229766;0,0026862566;0,0056164368;0,0050125416;-0,0171847;0,0046480039;-0,035627559;0,0045656521;
2356,000;0,0064422737;0,010897778;0,0088074859;0,0091660946;0,0047806735;0,025135559;0,004705722;0,0052729844;0,0038084229;
2354,000;0,012135415;0,0086481705;0,0070714022;0,0070142062;0,0028372888;0,041878031;0,0055639626;0,0011757702;0,0056809846;
2352,000;0,013361732;0,0098018665;0,0048247504;0,019192208;0,0046344327;0,0350094;0,00880052;0,060611558;-0,0036420674;
2350,000;0,012599616;0,010344891;0,002986929;0,0023338679;0,0060656162;0,05096412;0,0053791772;0,014221138;0,0080409286;
2348,000;0,0024069187;0,0077993339;0,0019744525;0,016367008;0,0027709477;0,052043297;0,0038604531;0,0021202737;0,00077379512;
2346,000;0,01176063;0,0058660733;0,0063816827;0,019537757;0,0012873474;0,01659949;0,0041423316;0,05487871;0,003609511;
2344,000;0,011936668;0,0085814475;-0,0028805026;0,018900284;0,0098333066;0,0078372216;0,010719042;0,016983607;0,0014739377;
2342,000;0,0067710818;0,014992572;-0,00022285708;0,014670148;0,0033578961;-0,0074664184;0,003439454;-0,00090140782;-0,00032651635;
2340,000;0,0030936415;-0,0035384564;0,0039080172;0,0067900118;0,0087663579;-0,0038251405;0,0044459302;0,061694926;0,0029260418;
2338,000;0,0063054784;-0,0017716483;0,0072477464;0,0067635755;0,0034532236;0,011556237;0,006575099;0,055403041;0,0026193721;
2336,000;0,0074489154;0,0076873206;0,0062563258;0,014243305;0,0062394559;0,018852294;0,0050524993;0,0056355511;0,0093730619;
2334,000;0,0067365243;0,011342971;0,0082522767;0,0046590752;-0,00012563859;0,051769822;0,0052272483;0,043259309;0,0028852345;
2332,000;0,0087593983;0,010618954;0,0070536115;0,013415906;-0,0020340785;0,058443953;0,0017447377;0,017033135;0,013589905;
2330,000;0,0078630866;0,0061380074;0,0038399693;0,019070652;0,0032166145;0,05417836;0,004933877;0,013716029;0,010777257;
2328,000;0,0075306117;0,0044173767;0,011624139;0,0049342722;0,0013989654;0,0027010675;0,0015398847;-0,012632072;0,015047419;
2326,000;0,015713818;0,0070469904;0,0058183324;0,011881132;0,0031595202;0,049790284;0,0028339332;0,044469271;0,0057125292;
2324,000;0,011665304;0,0098102888;0,0050254364;0,012825719;0,0044297441;0,010467591;0,0028576492;0,02956314;0,0040828874;
2322,000;0,00096316078;0,0041202286;0,0063907275;0,010599468;0,0056004449;-0,011670698;0,0024429318;0,02338042;0,0042273245;
2320,000;0,011698511;2,7906411E-5;0,0093431184;0,0086215873;0,0012852849;0,028711273;0,0042813555;0,048712293;0,0066192106;
2318,000;0,013338903;0,012915217;0,00086375798;0,0081370898;0,0052449685;0,02679894;-0,0010256155;0,013825395;0,0059950716;
2316,000;0,0065817802;0,0095308968;0,006421635;0,0071619328;0,0086895576;0,025063992;0,00072054283;0,050042632;0,0031813498;
2314,000;0,0010876814;0,0017718977;0,0013765269;0,018710842;0,0012956214;0,017300343;0,0042225925;0,031257175;0,0035954841;
2312,000;0,0059435546;0,0058334204;0,0017013977;0,012137106;0,0062099641;0,066016184;-0,00082485955;0,020416171;-0,0048623868;
2310,000;0,0024350571;0,0004518247;0,0022210299;0,0033722043;0,0080068784;0,062186637;-0,00044678949;0,019053829;0,010199501;
2308,000;0,008481393;0,0023608968;0,00021691374;0,0040214608;0,0091710441;-0,0076395073;0,0010223532;-0,028994774;0,0086752905;
2306,000;0,0024894898;0,01031129;0,001444591;0,0070247513;0,0046507699;-0,013155939;0,0030606562;0,042261277;0,0032780835;
2304,000;0,0087879147;0,0038063201;0,0033647063;0,0091108711;0,0019666232;0,0064273999;-0,00092742857;0,0086619634;0,0017690268;
2302,000;0,0092344032;0,0044966645;0,010172221;0,0061566472;0,0069772087;0,042844412;0,0062140049;-0,026182491;0,0042988929;
2300,000;0,0090497046;-0,00096295415;0,0042511892;0,019896591;-0,0018602573;-0,0043908155;0,0013290663;0,0041656505;0,0023804484;
2298,000;0,0090636086;0,010483543;-0,0022485728;0,0078418521;0,008181892;0,012684389;0,0028867194;-0,016476736;0,0031936718;
2296,000;0,004761656;0,00078093584;0,0014894205;0,012341432;0,0025161019;0,04411194;0,0024619075;0,048334155;0,010750164;
2294,000;0,0091764662;-0,0016730119;0,0070014782;-0,005145974;0,011296602;0,02806668;0,001379;0,0056355102;-0,0037992704;
2292,000;0,013074132;0,0080133859;0,0036267193;0,0031676622;-0,00018398485;-0,017334859;0,0014769808;0,048700003;0,0056682597;
2290,000;0,0060618042;0,0079947723;0,00078472881;0,0071508417;0,0060346277;0,028154233;0,0016870024;0,030707825;-0,00069232878;
2288,000;0,0030271479;-0,00091454356;0,0052247799;0,0029728659;0,0009587433;0,068635075;0,0012096167;0,021502681;0,0065518452;
2286,000;0,0054374242;-0,0017513039;0,0033131266;0,0076640789;0,0034075522;0,028394546;-0,00031967958;0,045878719;0,0093699561;
2284,000;0,0097738529;0,00409369;0,00098003947;0,0067446907;0,0054739282;0,020285894;0,0029010759;-0,011376288;0,00057677711;
2282,000;0,00057530258;-0,0026837529;0,0033849778;0,015785974;0,00079551954;0,036488348;0,0027494431;0,018762025;0,0093294483;
2280,000;-0,00057957364;0,0078199949;0,0052579638;-0,0022852965;0,0070128525;0,018976603;0,0030069849;0,032162108;0,0014491821;
2278,000;-0,0054311163;0,0023008465;0,0098278247;-0,008078932;0,0015205571;-0,021372319;0,00067834985;0,023116596;0,0093098771;
2276,000;0,0034076192;-0,0045937472;0,00088922926;0,0034095325;0,0049821067;0,039469947;0,0036002824;0,029068101;0,0076298151;
2274,000;0,0019734791;0,0042100666;0,0062078242;0,0050907321;0,00089932295;0,037292764;-0,00031384092;0,0075464837;0,005433218;
2272,000;0,0082008191;-0,0033153046;0,0088298848;0,0017422133;0,0060514976;-0,045648162;0,0023821768;0,045644402;0,0052132662;
2270,000;0,00018758086;0,00162392;0,0056218394;0,0020834035;0,0012580708;0,0047064993;0,0015417002;0,056024504;0,0059341635;
2268,000;0,0070310402;0,0020342115;0,0066296136;0,0069053739;0,0025978461;0,011326142;0,0014835562;0,0032731721;0,001547013;
2266,000;0,0084347166;-9,79364E-5;0,0027118898;0,0076337595;1,7446501E-5;0,020699811;0,00067941654;0,00470439;0,004845531;
2264,000;0,0071654758;0,0074419347;0,0026977749;0,014231324;0,0057703687;0,0085679979;0,00091056418;0,041866741;0,00084719767;
2262,000;0,0075746441;0,0036912791;0,0040545192;0,0093857689;0,0019488208;0,013165644;0,0011650337;0,062653568;0,00317626;
2260,000;0,01038502;0,0053093337;0,0022981357;0,010426355;0,0041809694;0,03895178;0,001256348;0,0240963;0,0079519784;
2258,000;0,0032608356;0,011850361;0,00096466396;0,0017561231;0,0038199743;0,0047045055;-0,00090535451;0,033400654;0,0018689614;
2256,000;0,0016767132;0,0022519967;0,0044934575;0,0089797188;0,0036790403;0,020627249;0,0017989413;0,037059031;0,0080275697;
2254,000;0,0079234208;0,0021478938;0,0063609836;0,002003044;0,0017954425;0,02096868;0,0025226689;0,019838317;0,0015145013;
2252,000;0,0077751964;0,0042413302;0,0041476706;0,0028982866;0,0023228313;0,036273705;0,0039228447;0,027974712;-0,00032976361;
2250,000;0,002576111;0,0054144881;0,0046671712;0,0011830956;0,0099547598;0,010610368;0,0013710186;-0,0011325573;-0,0028147217;
2248,000;0,0053612727;0,0014253481;0,0027171728;0,0024979889;-0,003173403;0,01446976;0,00049919528;0,0031160634;0,0069032362;
2246,000;0,0076414488;0,0040931456;0,00061070312;0,0090789712;0,0043720145;0,028305768;0,004209168;-0,0015885821;-0,00087698525;
2244,000;0,010068684;0,0080967896;0,003813168;0,004373157;0,0011773055;0,017693226;0,0040269856;0,0097483763;-0,0029345497;
2242,000;0,0067868608;0,0073597299;0,0061102068;0,0011558661;0,00018283615;0,022942255;0,0015003565;0,0068671648;0,0083137734;
2240,000;0,0097020936;0,0091737252;0,0094380373;0,011169658;0,0048745428;0,018629863;0,004026137;0,033863765;0,0055568957;
2238,000;0,0082380966;0,0079303977;0,0045767092;0,011590973;0,0054423189;0,045715534;0,0045611963;0,00207721;0,0056113926;
2236,000;0,0024235186;0,0064546185;0,0048744654;0,0074032654;0,00089930123;0,0059171105;0,0035967721;0,022140169;0,0044804463;
2234,000;0,0043119625;0,0053694105;0,0078194787;0,0049601022;-0,00096813517;0,017438213;0,0035996569;0,015504871;0,0028780679;
2232,000;0,006582757;0,0020774708;-6,5082554E-5;0,013096422;0,001812925;0,018733752;0,0016959342;0,012842071;0,0056816975;
2230,000;0,003451626;0,0033217075;0,0059209285;0,0118801;0,0019231321;0,00049189331;0,0026524929;0,011681396;0,0092116977;
2228,000;0,0092866252;0,0088805457;0,0066927738;0,0070321201;0,0017094173;0,022222701;0,0036478883;-0,0072973349;0,0043919098;
2226,000;0,0067136886;0,0023260149;0,0071429789;0,008288633;-0,00077660096;0,0051948437;0,004398012;0,0063358364;0,0018996898;
2224,000;0,0076124788;0,0029224913;0,0076101398;0,012671245;0,0058209313;-0,0028492282;0,0026223486;0,015433118;0,0089506569;
2222,000;0,0063057654;0,0058915022;0,0078635394;0,0099256677;0,0022875118;0,029443731;0,0050486312;0,0087366742;0,003855762;
2220,000;0,0075977533;0,0084686595;0,0027913906;0,0073776487;0,0015521848;0,020528494;0,0038628738;0,032096654;0,00033392452;
2218,000;0,006274069;-0,0028661049;0,0024406257;0,017668099;0,00094083467;0,0068795446;0,0035315;0,028723516;0,005244387;
2216,000;0,0067748916;0,0023877864;0,0055938708;0,010730821;0,0053037456;0,030475308;0,0014886672;0,0059283484;0,00016949126;
2214,000;0,0063503022;0,0046526043;0,0032101894;0,009754165;0,0030029765;0,043794115;0,0026130838;-0,0017023227;0,0033943835;
2212,000;0,0028597504;0,0037569144;0,0022954457;0,0059407611;-0,0004581505;0,0110825;0,0070807312;-0,0058384248;0,0077369179;
2210,000;0,0041663127;0,0010287186;0,0039004792;0,0043299455;0,00049594954;-0,0042285007;0,0032268653;0,017777057;0,0032135003;
2208,000;0,005399562;0,0047318174;0,0034820183;0,013324258;-0,00037155937;0,018802589;0,003677296;-0,0045742621;0,0048604132;
2206,000;0,0089325561;0,0028239942;0,0062085953;0,0086677952;0,0054063437;0,026189072;0,0059778836;0,053354933;0,0036163674;
2204,000;0,0043362392;0,002491373;0,0032810254;0,0064528292;0,0045878988;0,0090990101;0,0056973685;0,014608278;0,0018017369;
2202,000;0,0077840107;0,0038471671;0,0035500107;0,010484519;0,0050202929;0,026768091;0,0011126349;0,029581907;0,0019376022;
2200,000;0,0039101259;0,0038902243;0,006225835;0,0091733857;0,0046122695;0,026400832;0,0015037006;0,016534077;0,011143092;
2198,000;0,010144683;-0,0010417571;0,0028739929;-0,0037745533;0,0053098804;0,014251883;0,0016711224;0,021587973;0,0053434385;
2196,000;0,0090226745;0,0031129531;0,007079881;0,0082363468;0,00052084761;0,017085758;0,0050136964;0,016665282;0,0080888882;
2194,000;0,0091131736;0,0068992957;0,0040755451;0,0081380931;0,0038301995;0,0058849638;0,003361634;0,011411986;0,0023258262;
2192,000;0,010696889;0,0019986426;0,0020923813;0,0070788446;0,0046777081;0,0068334635;0,0049992089;0,028454984;-0,00051010993;
2190,000;0,0079323123;0,0046257382;0,0045337055;0,012471236;0,00025937807;0,032495072;0,0022298186;0,026967193;-0,0047760449;
2188,000;0,0050784107;0,006670927;0,0081398724;-0,00048505198;-0,0015578697;0,032086545;0,00085322964;0,018297493;0,0055381246;
2186,000;0,007906846;0,0059201334;0,0056356755;0,0057575387;0,0042375362;0,012895463;0,0035278435;0,0084829668;0,00079329231;
2184,000;0,0035659375;0,0023797372;0,0048321093;0,0096318009;-0,00036276156;0,033408674;0,0053056388;0,034206064;0,0057953114;
2182,000;0,0066277854;0,0045506206;0,0026663561;0,0051323821;0,0035864974;0,0080223716;0,0052592002;0,016319038;0,0069135776;
2180,000;0,006256553;0,00058097955;0,0011793396;0,0072432276;0,0023582691;0,0046471852;0,0025259777;0,016769778;0,0035061294;
2178,000;0,0077833353;0,0075340157;0,0020278172;0,0078708175;0,0039518695;0,013080173;0,002166364;0,020243581;0,0011078426;
2176,000;0,0038596658;0,00012853475;-0,0025977034;0,005861099;0,0030005102;0,024384459;0,00095497831;0,0042096533;0,00040088314;
2174,000;0,0050667907;0,0045864723;0,0011136406;0,0070964701;0,0014682185;0,0057505232;-0,00090203674;0,0094863284;0,0058852413;
2172,000;0,0017342531;0,0034236572;-0,0017900643;0,01277802;0,0049075832;0,021565599;0,0018219045;0,017981638;0,0058605394;
2170,000;0,00027599968;0,00061174138;0,0081030208;0,0040063517;0,0028496527;0,00074793089;0,0023623448;0,0011840802;0,00047227409;
2168,000;-0,00016307562;0,0036891825;0,0039902852;-0,0035348725;0,0013456056;0,015731946;0,0011832312;0,018162855;-0,0022971828;
2166,000;0,011716058;0,0063396593;-0,0035473934;0,0022049294;0,0029269428;0,010256727;0,0025885668;0,0085933502;0,0063990891;
2164,000;0,0024979232;-0,0024534515;0,0036593258;0,0043054519;0,0023644057;0,018804656;0,0014257804;0,011833775;-0,006090023;
2162,000;0,0026304024;0,0059633654;0,0039697136;0,0098171209;0,002604097;0,024294793;0,0043129433;-0,00058290656;0,0050243226;
2160,000;0,0022413999;0,0053293979;0,0024379485;0,0034889484;0,0043844522;0,024434673;0,00048121636;0,017263479;0,00079820121;
2158,000;0,0024971986;-0,0009672271;0,0042044388;0,0078723617;0,0027640758;0,017192408;-0,00032257489;0,029929193;-0,00083788416;
2156,000;0,011843607;0,0058408104;0,0061669952;0,0079033822;0,0056751015;0,0099671172;0,0024233693;0,047496107;0,0085230892;
2154,000;0,0068535798;0,0042201978;-0,0015737093;0,0070032473;0,00057020212;0,025486166;0,0021589944;0,0076706284;0,0065980108;
2152,000;0,0050667369;0,0018965064;0,0028252149;-0,0011621094;0,0044197788;0,014741757;0,0013337646;0,025886121;-0,0017528495;
2150,000;0,0067064915;0,0025393371;0,007573161;0,0054064803;0,003161114;0,0095721064;0,0035880895;0,0078296746;0,0058273376;
2148,000;0,0041214415;0,00070870024;0,0031180171;0,0022142365;0,0033232199;0,010878203;-0,00063754995;0,024255371;0,0022042512;
2146,000;0,0041675411;-0,001270311;0,0042714709;-0,0014300172;0,00023674439;0,01977767;0,0028080158;0,014866857;0,0024270937;
2144,000;0,0040764787;0,0053662354;0,001224692;0,0046606169;0,0005519276;0,02857586;0,00072984274;0,023407394;0,00059666364;
2142,000;0,0047073525;0,0023516846;0,0033248717;0,0073411517;0,00066463274;0,025558049;0,0010481618;0,020396275;0,0086848148;
2140,000;0,0025810417;0,0024897755;0,00089290598;0,0053442178;-0,0005487607;0,011960415;0,0012940536;0,027958881;0,0041206828;
2138,000;0,0057134196;0,0035499656;0,0018457145;0,0020986547;-0,00094641203;0,014315722;0,0044759128;0,026201967;0,004810819;
2136,000;0,0081468894;0,0017113474;0,00060603399;0,0065163731;0,002947519;0,026067039;0,0051255118;0,0083674744;0,0043347575;
2134,000;0,0057315762;0,0016420167;0,00103917;0,0029720095;0,0023465366;0,0018790864;0,002396142;0,020668449;0,010129953;
2132,000;0,0052085577;0,0022231515;0,0035834546;-0,0010614334;0,0059185359;0,010259512;0,001429867;0,0093795433;0,0015540777;
2130,000;0,0046743399;0,0031350453;0,005056349;0,0078437748;0,0012703299;0,016687404;0,0012112953;0,021302533;0,0097103285;
2128,000;0,0012543717;0,0017455615;0,0040189896;0,0031005557;0,0020412148;0,031372429;0,0022992595;-0,00086626279;0,0027730658;
2126,000;0,0057574503;0,0061123397;0,0041160681;0,0079947164;0,0016577855;0,0068442013;0,0032719012;-0,0057880192;0,003948347;
2124,000;0,0074192176;0,0024403393;-0,00032134901;0,0026848026;0,0037559158;0,0098916944;0,0018658108;0,0012793443;0,0065273858;
2122,000;0,0031899737;0,007851037;0,0023285362;0,0054362584;0,0018278743;0,011847465;0,0034098287;0,01991858;0,00098691162;
2120,000;0,0037879083;-0,0015912001;0,0049774972;0,0050864017;0,0030247063;0,0044067181;0,0058674626;0,026184507;0,0019201232;
2118,000;0,0073720743;0,00082539627;0,0015361857;0,0093315104;0,00147468;0,012628383;0,0068974569;0,0014668125;0,0026283463;
2116,000;0,0077336313;0,0039548501;0,0060248382;0,0033175499;0,0016880485;0,031371219;0,0047492997;0,0053468739;0,0034595689;
2114,000;0,0071934416;0,0034385589;0,0020390331;0,00012261552;0,0026372192;0,0077870312;0,0074963963;0,013488;0,0037224814;
2112,000;0,0075210018;0,0049253342;0,0040221696;0,010745457;0,0021661627;0,0086971943;0,0088006612;0,013534595;0,0037062166;
2110,000;0,0066012844;0,0014341138;0,0033845701;0,0045423399;-4,9182865E-5;0,015920466;0,010236943;0,022478927;0,010580509;
2108,000;0,011744526;0,006117663;0,0015408262;0,011855259;0,001602616;0,0054493913;0,0077841135;0,010915295;0,006378852;
2106,000;0,010314576;0,0073320677;0,0064451444;0,011377194;0,0058937732;0,027153436;0,010113555;0,019029231;0,00477907;
2104,000;0,011177812;0,0066092159;0,0037630232;0,012117595;0,005785942;0,026774266;0,0098412953;0,010673482;0,0042435914;
2102,000;0,013042106;0,0083077739;0,0046240326;0,0055587592;0,00026058395;0,020963839;0,010488116;0,023387307;0,010410363;
2100,000;0,013536054;0,0013103479;0,0084563261;0,0086633959;0,0026255953;0,018125681;0,010573433;0,022057097;0,0058372362;
2098,000;0,013431122;0,0040638404;0,0055428668;0,0068829945;0,0025915757;0,020421369;0,0130149;0,011545779;0,0092348406;
2096,000;0,01578037;0,0033412135;0,0031454622;0,0080013202;0,0026673153;0,014920992;0,012471376;0,014240061;0,0057696703;
2094,000;0,014082546;0,0070657234;0,0048014398;0,0037042737;0,0016180807;0,0073425243;0,013173392;0,023021979;0,00875798;
2092,000;0,01972369;0,0042469947;0,0097517851;0,0052271807;0,0064671086;0,027206377;0,016242883;0,038076739;0,0058163139;
2090,000;0,017846862;0,0049598136;0,0088077764;0,013585812;0,0045745285;0,012809933;0,017736648;0,041112931;0,0083424552;
2088,000;0,02051578;0,0088805959;0,0082823793;0,0039842445;0,0038209711;0,01002671;0,017228044;0,02342283;0,0086714126;
2086,000;0,016022239;0,0081545267;0,005584169;0,0088297409;0,0054952491;0,034363371;0,019917247;0,031516122;0,0082431811;
