Raman shift [1/cm];Intensity;intensity;intensity;intensity;intensity;
1604,000;285,89875;6627,2032;3599,332;3515,1976;5600,9679;
1602,000;305,92765;8639,151;3425,4067;3428,0575;6571,2164;
1600,000;305,07702;8725,6043;2973,2035;3003,8452;6594,299;
1598,000;328,22158;6139,6176;2266,0511;2384,3905;4814,1681;
1596,000;325,36199;3919,3334;1682,6403;1813,509;3167,7136;
1594,000;296,43685;2774,797;1321,4959;1444,7009;2231,4342;
1592,000;293,48994;2253,1891;1197,396;1270,3798;1775,6818;
1590,000;305,51259;1870,9059;1095,6685;1184,9608;1613,1826;
1588,000;319,88081;1725,144;1168,2235;1255,4149;1515,4469;
1586,000;287,89272;1673,0723;1413,6666;1466,8584;1625,8316;
1584,000;307,77496;1662,9581;1712,8127;1686,6858;1889,7267;
1582,000;317,51365;1667,1791;1703,9848;1739,7255;1883,1708;
1580,000;298,11846;1702,1669;1460,9557;1507,3562;1707,4191;
1578,000;315,30255;1889,8864;1215,3809;1266,3051;1639,4278;
1576,000;334,52554;2109,1848;1003,6271;1074,1825;1650,9504;
1574,000;309,25116;1939,1818;845,89389;938,43822;1494,5186;
1572,000;310,79346;1535,3007;731,02304;887,95997;1214,4487;
1570,000;306,02016;1254,3626;693,20511;776,69998;1018,7753;
1568,000;310,54069;1098,3382;645,27044;749,51452;927,4861;
1566,000;343,29179;1053,2319;654,85716;720,07945;871,87951;
1564,000;313,35016;1022,2611;631,49496;704,43314;798,48944;
1562,000;323,954;1003,9406;625,10409;681,10357;762,92068;
1560,000;299,62975;977,52105;607,3006;647,76477;782,93217;
1558,000;332,30855;948,06815;557,82863;645,03933;732,28266;
1556,000;354,42217;932,29935;594,44673;637,9646;768,49332;
1554,000;354,81513;945,65293;586,2409;667,0046;758,16528;
1552,000;340,37661;862,04906;587,51076;604,09894;711,03311;
1550,000;338,85585;910,21102;531,06079;637,48057;742,72573;
1548,000;345,38154;854,94404;572,55397;639,63064;734,16331;
1546,000;322,61359;853,52313;521,11983;650,84211;675,50671;
1544,000;347,99316;821,92459;571,88162;660,55113;694,24947;
1542,000;347,27043;792,50799;539,7768;648,52303;680,73179;
1540,000;322,23896;774,52506;574,05924;651,07827;682,0553;
1538,000;317,29168;781,49898;524,63457;618,04703;665,92845;
1536,000;334,2121;761,27991;540,14999;635,59104;638,30517;
1534,000;330,37969;758,41525;535,92425;623,36971;643,7759;
1532,000;320,823;749,27772;531,39372;620,2556;663,75179;
1530,000;325,12649;731,86809;558,56109;653,6469;710,53938;
1528,000;325,65978;722,97171;536,43089;636,22024;663,36018;
1526,000;340,60992;727,11173;539,10444;614,65798;649,3958;
1524,000;310,05767;693,43651;535,07373;641,43617;668,09506;
1522,000;345,44264;711,71891;545,46723;687,996;661,40896;
1520,000;348,9009;729,74312;553,6007;673,38417;612,31833;
1518,000;350,39569;759,91658;585,54389;631,89047;705,34079;
1516,000;336,39727;809,17899;574,36072;718,48963;703,81076;
1514,000;320,43301;790,39299;624,21832;735,57252;729,89076;
1512,000;350,77719;809,34544;634,95722;734,97091;745,71923;
1510,000;357,53359;798,71074;620,24714;720,87715;709,73838;
1508,000;325,53972;771,62594;655,50645;718,71057;741,24725;
1506,000;348,04352;783,50705;605,89159;712,73455;699,59497;
1504,000;338,49485;741,59174;610,08406;666,63092;700,42577;
1502,000;323,59733;743,09222;580,91007;708,92142;674,42257;
1500,000;325,81354;791,68896;628,11125;680,93642;712,03118;
1498,000;310,80388;869,77382;629,52918;680,76132;769,87291;
1496,000;319,54752;1060,554;628,1105;691,48619;866,04122;
1494,000;330,501;1048,2566;648,54507;685,22887;921,43929;
1492,000;305,66191;925,70946;650,18359;767,19097;786,7461;
1490,000;338,23678;844,19773;683,10793;758,56797;760,03124;
1488,000;350,93832;817,75112;691,83354;768,68535;775,11888;
1486,000;367,20147;844,22192;711,78252;793,2569;796,67909;
1484,000;328,16229;871,14984;740,72783;846,06875;794,92348;
1482,000;310,57704;888,77431;830,494;848,88114;827,80593;
1480,000;316,9391;949,75447;905,70849;956,31892;982,47127;
1478,000;325,55392;997,14374;938,16525;1005,8832;1060,741;
1476,000;332,24047;1107,2813;1092,9977;1145,3165;1122,3838;
1474,000;326,46628;1160,5407;1163,2415;1226,5952;1263,0704;
1472,000;308,26942;1327,3069;1270,0576;1328,2305;1319,5099;
1470,000;306,18872;1424,7893;1384,0414;1424,7545;1516,3818;
1468,000;333,30342;1505,8425;1519,695;1550,5556;1653,7267;
1466,000;322,12166;1656,2113;1591,7461;1638,8599;1726,8475;
1464,000;336,05073;1769,6518;1661,8111;1704,7828;1858,3266;
1462,000;287,59256;1815,6028;1733,835;1887,3678;1925,0973;
1460,000;312,82814;1735,6863;1785,4082;1804,3293;1984,4135;
1458,000;317,78025;1740,3025;1810,6108;1870,3373;1892,5754;
1456,000;337,27546;1702,954;1811,4895;1838,2856;1933,3272;
1454,000;295,50685;1738,6122;1784,8889;1835,8508;1966,5326;
1452,000;300,30872;1810,6637;1823,6032;1804,769;2010,5825;
1450,000;331,62358;1771,2787;1824,2956;1871,0838;2022,2796;
1448,000;352,92671;1688,1796;1811,2452;1881,1326;2015,6143;
1446,000;348,55089;1669,3363;1746,8515;1799,1052;1973,2214;
1444,000;322,88808;1621,771;1737,2986;1777,6191;1919,3481;
1442,000;323,69823;1637,2617;1618,6453;1669,1657;1761,6712;
1440,000;328,82514;1520,4309;1436,7729;1503,1093;1620,1447;
1438,000;307,45182;1511,0184;1265,9976;1345,7639;1425,7186;
1436,000;322,8762;1430,6835;1049,9054;1150,8971;1349,4012;
1434,000;346,07021;1385,5653;979,85423;1086,7058;1256,8034;
1432,000;354,32299;1406,7819;942,64524;988,58454;1198,0604;
1430,000;321,66581;1397,8095;850,64154;969,60863;1128,7739;
1428,000;361,41703;1483,649;844,07447;879,04201;1177,9595;
1426,000;345,93215;1571,5402;796,86107;854,83005;1236,5983;
1424,000;330,23921;1788,7115;763,20274;851,92812;1304,6164;
1422,000;333,28351;2025,7904;811,72466;873,38485;1461,4779;
1420,000;350,0856;2253,0168;793,30455;857,61087;1596,785;
1418,000;341,04144;2655,369;815,70108;883,44953;1822,3436;
1416,000;317,63227;3139,8334;817,98891;923,05909;2014,4872;
1414,000;334,38881;3590,2012;906,2694;1003,1177;2418,4371;
1412,000;341,43874;3853,9245;848,99139;968,14547;2488,5767;
1410,000;334,38299;3754,5601;880,03647;1004,2727;2396,4133;
1408,000;345,87223;3469,6096;903,89521;987,20619;2234,6728;
1406,000;366,39378;3224,2268;871,87026;1000,9922;2182,9687;
1404,000;354,18338;3026,097;902,31626;983,51903;2010,5091;
1402,000;410,46468;2902,2966;868,64896;998,97207;1938,143;
1400,000;378,39078;2588,0437;858,06627;1031,9765;1786,1777;
1398,000;364,69293;2249,5978;874,03195;1048,2971;1623,995;
1396,000;407,33914;2008,6103;863,16292;988,32747;1442,7713;
1394,000;382,78697;1702,1554;864,9268;1016,7365;1345,6556;
1392,000;375,69419;1486,8452;868,32866;1007,3725;1211,8342;
1390,000;363,23335;1419,0742;899,51858;995,57356;1218,9471;
1388,000;386,44012;1383,9594;911,66946;1035,9711;1219,2684;
1386,000;358,15074;1377,9736;933,90798;1069,3999;1192,2035;
1384,000;391,46595;1415,5905;980,04779;1086,8044;1259,2868;
1382,000;374,05292;1440,7364;979,71584;1037,7912;1251,568;
1380,000;352,64524;1507,9862;987,4833;1040,8413;1242,0907;
1378,000;386,65264;1507,7782;970,16316;1070,4344;1243,94;
1376,000;421,33572;1477,159;938,96122;1061,0352;1222,4445;
1374,000;405,32661;1366,9073;954,77265;1059,2949;1188,5819;
1372,000;401,25329;1307,0171;933,28557;1068,3135;1171,0825;
1370,000;409,90568;1153,8501;932,96052;1037,1503;1111,7038;
1368,000;390,14977;1137,9546;955,60986;1048,8637;1052,3716;
1366,000;418,75664;1087,5526;971,32059;1061,0649;1042,5861;
1364,000;399,7212;1058,8307;968,5919;1090,6673;1031,6385;
1362,000;406,58538;1051,7557;967,06615;1066,3024;1037,724;
1360,000;397,88568;989,9597;978,16663;1061,1198;1045,9053;
1358,000;414,77399;1019,4367;955,24711;1052,9622;1015,6871;
1356,000;401,55225;1009,4333;911,42847;984,76703;1016,0844;
1354,000;393,28504;981,20409;925,22979;1030,9553;1037,7182;
1352,000;419,96694;947,39371;923,00601;1031,7289;1028,7502;
1350,000;409,39921;976,1912;954,57;1038,6629;1019,3665;
1348,000;380,61834;984,21547;960,61694;1013,2733;974,3575;
1346,000;383,06697;1008,0835;951,7298;994,93629;966,14865;
1344,000;381,0624;1055,3429;922,5762;1023,9376;1003,4188;
1342,000;391,40583;1066,413;948,71459;1005,8246;1003,0877;
1340,000;354,40045;1088,8865;952,09094;1017,9188;1051,1525;
1338,000;376,92873;1223,9336;937,32061;1039,3605;1092,8035;
1336,000;386,52181;1362,4448;940,24093;1048,9134;1178,0329;
1334,000;391,66481;1438,7236;952,87095;1041,8717;1232,257;
1332,000;370,10207;1427,2629;933,99293;1036,6844;1236,0707;
1330,000;367,55402;1358,2239;948,44807;1003,8912;1203,0241;
1328,000;355,11303;1341,2249;944,19742;1025,7479;1164,4734;
1326,000;354,74513;1414,415;975,40411;1045,7324;1247,0951;
1324,000;352,19867;1543,969;954,67461;1040,7972;1333,6958;
1322,000;343,36947;1860,1156;947,92427;1017,4785;1484,1737;
1320,000;347,44534;2210,9308;974,22492;1084,2131;1716,3605;
1318,000;340,98481;2498,5366;1046,2105;1146,3617;1864,6009;
1316,000;334,14757;2585,7676;1068,2672;1184,7186;1963,7066;
1314,000;305,27302;2410,0877;1151,0088;1208,9776;1882,7655;
1312,000;302,16248;2162,8211;1186,8368;1294,3874;1802,2001;
1310,000;307,96194;2053,6512;1282,2249;1320,0885;1789,5131;
1308,000;316,30132;2012,8339;1247,109;1343,9887;1799,6599;
1306,000;302,86675;2099,8456;1272,5127;1364,4917;1831,3029;
1304,000;297,15385;2217,5481;1331,0984;1356,3376;1900,8487;
1302,000;286,78202;2240,3283;1354,2343;1416,1694;1925,4633;
1300,000;259,16438;2179,7463;1397,5349;1453,4506;1936,7948;
1298,000;260,04078;2114,2808;1384,6363;1489,8364;1923,7007;
1296,000;260,95776;1984,4496;1383,6291;1507,3374;1896,8873;
1294,000;282,83679;1881,0304;1372,2576;1442,3776;1778,4725;
1292,000;256,05703;1799,0008;1338,6558;1443,887;1729,5783;
1290,000;235,48294;1656,0282;1335,7837;1377,9479;1606,0102;
1288,000;255,14741;1553,3475;1222,9822;1353,85;1539,0749;
1286,000;229,06108;1447,4304;1161,3147;1249,7593;1457,1483;
1284,000;220,5407;1355,4746;1105,6843;1211,4392;1304,3432;
1282,000;206,15055;1266,9931;1041,6717;1116,4784;1261,3898;
1280,000;197,12971;1175,0706;977,86278;1089,0859;1150,4534;
1278,000;213,51064;1139,4799;1005,2807;1077,0661;1124,9655;
1276,000;205,15691;1083,3607;959,26762;1059,3406;1087,1073;
1274,000;219,40623;1059,8191;967,00736;1080,1295;1076,4763;
1272,000;193,81741;1065,5986;949,19831;1075,2552;1069,3224;
1270,000;195,5807;1069,2215;978,63243;1083,4146;1069,1973;
1268,000;197,07072;1029,8697;1014,4665;1077,8267;1085,3772;
1266,000;181,60706;1055,5206;1007,0677;1080,8741;1109,4803;
1264,000;193,86974;1067,0395;1052,6546;1136,2715;1131,2181;
1262,000;154,2521;1104,8499;1080,6314;1195,5443;1169,4798;
1260,000;173,40202;1139,9249;1114,3243;1205,5783;1222,5487;
1258,000;177,01381;1253,6836;1182,0972;1284,7219;1310,399;
1256,000;151,79999;1315,3786;1241,7484;1334,4511;1419,6976;
1254,000;157,63328;1394,6378;1332,6566;1397,7045;1534,7822;
1252,000;147,61387;1507,9948;1346,5608;1453,3151;1589,5198;
1250,000;151,33864;1511,1804;1385,6587;1487,0115;1631,119;
1248,000;154,44024;1562,8205;1390,8667;1469,464;1685,0228;
1246,000;134,68341;1510,4186;1362,013;1480,0818;1622,0666;
1244,000;141,90569;1463,929;1432,511;1455,8133;1610,6609;
1242,000;125,35541;1447,3049;1402,6349;1503,4737;1610,5108;
1240,000;145,95096;1479,6297;1427,0902;1554,3136;1604,859;
1238,000;123,79077;1469,8294;1516,9898;1556,6107;1648,0605;
1236,000;137,20093;1567,0278;1536,0569;1643,5513;1774,5826;
1234,000;123,40005;1642,908;1638,8771;1686,9973;1841,0914;
1232,000;124,54359;1732,6968;1725,2219;1789,3809;1942,1102;
1230,000;126,20056;1808,8088;1793,9117;1877,8213;2004,4838;
1228,000;142,75213;1832,4132;1816,0263;1896,651;2109,8088;
1226,000;126,51165;1854,5957;1840,5204;1927,1882;2135,6343;
1224,000;113,78275;1747,6697;1855,1058;1916,63;2019,8853;
1222,000;124,51027;1686,4371;1819,9504;1901,7015;1960,0436;
1220,000;114,91786;1591,045;1731,1166;1823,3587;1903,3401;
1218,000;114,90595;1574,594;1737,2836;1759,0857;1855,0056;
1216,000;114,7379;1534,9539;1680,9424;1779,295;1786,4231;
1214,000;106,99252;1555,3658;1651,3624;1689,5977;1779,4884;
1212,000;110,53513;1547,699;1590,7185;1634,547;1690,1889;
1210,000;108,89648;1739,9005;1509,9934;1558,2022;1757,0486;
1208,000;120,51795;2160,1228;1449,8611;1525,608;1967,0722;
1206,000;119,20936;2908,4254;1430,8494;1521,1204;2392,7474;
1204,000;111,12423;3714,6631;1487,551;1524,5911;2825,7599;
1202,000;117,52637;4156,0242;1484,7177;1527,6429;3104,5104;
1200,000;103,60568;3533,6428;1508,7786;1552,4267;2826,325;
1198,000;97,391275;2582,8692;1617,7743;1652,0086;2419,6212;
1196,000;102,55449;1936,9912;1707,6005;1758,8176;2077,3202;
1194,000;111,46966;1648,6829;1883,3018;1899,1961;2010,5752;
1192,000;101,88681;1757,0706;2116,1262;2128,2433;2219,0711;
1190,000;120,83004;2125,0844;2391,0229;2444,4735;2614,2197;
1188,000;98,226895;2571,4641;2732,9203;2739,0055;3047,1438;
1186,000;105,64237;2949,8746;2985,0655;2998,5772;3393,4057;
1184,000;123,57403;3301,8745;3007,8319;3022,2457;3582,5115;
1182,000;94,097795;3443,0316;2855,0704;2919,1005;3644,59;
1180,000;106,3418;3048,8714;2519,898;2551,0155;3198,4365;
1178,000;93,135096;2258,9821;1999,9172;2084,1514;2428,0941;
1176,000;90,346419;1573,2329;1550,1152;1646,5375;1740,8101;
1174,000;109,11629;1248,577;1292,3831;1337,6826;1324,2511;
1172,000;99,517966;1020,8297;1121,738;1157,6865;1125,7388;
1170,000;96,762139;927,42948;972,32338;1075,5699;1016,9772;
1168,000;110,27686;865,65003;902,06812;1008,051;929,11307;
1166,000;82,037084;846,99623;853,47834;938,63909;904,10181;
1164,000;95,475471;843,18868;837,97616;944,38321;938,60592;
1162,000;97,111243;893,95039;881,6836;1007,2707;958,34484;
1160,000;96,272857;1094,3942;951,24196;1044,0491;1130,5543;
1158,000;85,942269;1402,0567;1073,8661;1159,6213;1412,5851;
1156,000;81,107366;1640,0863;1200,2707;1294,384;1634,5932;
1154,000;82,698826;1455,6115;1251,7983;1335,5348;1543,7279;
1152,000;60,623167;1120,2648;1108,8068;1241,6911;1283,3725;
1150,000;79,290955;926,46232;967,10455;1118,8011;1051,5888;
1148,000;84,515967;855,21262;940,13154;1059,5507;991,4357;
1146,000;54,295091;808,75854;891,06967;1035,4977;978,19408;
1144,000;76,566723;800,65403;891,12708;1034,9678;907,23658;
1142,000;60,66207;749,43764;853,44275;983,18943;896,21637;
1140,000;72,946996;704,6182;871,93313;949,72781;897,17044;
1138,000;60,760866;682,79373;836,65255;972,40607;853,27679;
1136,000;73,474304;721,94994;877,38492;986,32216;896,54396;
1134,000;59,670794;745,81588;866,58446;987,62864;899,48896;
1132,000;74,540701;770,4943;883,78601;992,33491;932,37459;
1130,000;70,972766;730,29553;894,35898;1029,5524;1001,1302;
1128,000;66,872595;814,82638;947,36111;1086,2633;1024,9123;
1126,000;62,143283;929,17064;1050,3006;1135,7374;1113,1534;
1124,000;51,8004;1038,7567;1184,8448;1276,8241;1253,9212;
1122,000;76,54685;1264,2454;1373,1648;1442,7148;1466,1763;
1120,000;69,039479;1543,8577;1594,5483;1709,4206;1800,1382;
1118,000;67,142126;1946,4886;1972,9784;2017,8272;2262,7682;
1116,000;47,316516;2442,1576;2422,0882;2468,5306;2812,6546;
1114,000;53,476914;2874,2631;2854,4135;2894,9528;3255,5835;
1112,000;41,689864;2920,3645;2853,2836;2888,7148;3277,2321;
1110,000;54,362124;2484,1991;2606,2012;2690,1733;2911,4294;
1108,000;55,081633;2048,3994;2118,1468;2219,8625;2323,1127;
1106,000;67,063397;1531,543;1694,8181;1783,6618;1857,8345;
1104,000;63,718564;1259,41;1404,9709;1483,7817;1489,7988;
1102,000;54,673899;1063,1817;1206,0974;1309,9693;1233,9037;
1100,000;40,960019;932,2821;1029,1574;1150,8697;1077,3758;
1098,000;27,569342;822,09403;950,50156;1044,7628;1001,9859;
1096,000;41,085579;720,84387;851,71105;952,46943;887,92761;
1094,000;38,410289;722,37608;805,47248;889,33618;888,31825;
1092,000;64,086252;677,5375;750,49038;886,02364;868,08597;
1090,000;33,328918;751,37984;771,61975;887,32073;856,81004;
1088,000;39,262685;816,29378;817,71652;940,68203;926,31618;
1086,000;29,491418;853,73005;815,11916;934,09076;931,77174;
1084,000;35,048046;832,73443;768,24378;883,5638;851,41231;
1082,000;32,092873;676,45991;733,27581;874,55225;812,78449;
1080,000;35,954334;607,7277;696,9965;840,03327;713,53524;
1078,000;48,221507;574,10911;664,66213;842,6129;686,46956;
1076,000;34,655288;543,83956;677,26012;813,09338;690,16076;
1074,000;36,410418;515,92013;682,65411;793,35885;682,97994;
1072,000;21,772014;503,04095;668,53109;796,71196;667,00861;
1070,000;34,264274;514,74771;685,53846;810,62269;684,13865;
1068,000;53,41181;525,96125;693,06143;789,65849;645,63831;
1066,000;42,217563;510,19923;668,24155;814,63734;669,05979;
1064,000;34,272413;515,14393;713,0513;835,79905;690,79085;
1062,000;54,0127;538,50894;715,81508;819,83658;697,6681;
1060,000;44,730879;537,66299;722,2129;850,13252;713,69237;
1058,000;14,043179;569,09459;748,05386;877,73623;772,47734;
1056,000;22,835595;632,10717;818,94319;929,55038;815,99632;
1054,000;45,544519;625,75182;856,90902;984,24553;854,84381;
1052,000;11,981062;659,03036;866,71414;1032,314;935,90335;
1050,000;30,373311;691,76696;893,33052;1014,9646;935,82327;
1048,000;17,389033;716,75074;945,30767;1115,1626;1007,9675;
1046,000;26,972162;718,66002;1031,7021;1121,787;981,65906;
1044,000;20,011919;703,59599;1062,7281;1137,6783;1021,0461;
1042,000;15,44647;694,71404;1172,8563;1215,8503;1074,035;
1040,000;23,955288;776,04594;1312,6833;1387,9526;1206,9245;
1038,000;30,622301;997,77719;1551,6272;1646,7751;1473,6815;
1036,000;13,172808;1483,0894;1910,402;1998,6071;1945,979;
1034,000;21,668327;1779,8037;2201,1761;2256,081;2295,5825;
1032,000;18,997758;1567,2257;2321,1745;2456,5143;2295,544;
1030,000;21,920384;1212,6771;2122,6817;2245,3186;1959,4867;
1028,000;17,368556;1129,7027;1712,3915;1825,4991;1550,1114;
1026,000;22,582003;1095,7296;1273,7012;1450,8572;1299,7796;
1024,000;1,5418026;1249,3365;971,27688;1149,5873;1210,7743;
1022,000;19,25925;1266,0174;874,92033;979,78528;1134,9489;
1020,000;-15,859721;1166,3013;773,76122;916,74519;1103,5484;
1018,000;20,666835;1074,4227;755,88208;905,92713;1013,7346;
1016,000;25,760563;1039,0849;856,15316;947,78247;1090,7055;
1014,000;-8,6195701;1024,3455;1006,3952;1077,7796;1093,2093;
1012,000;8,7711693;1088,0651;1078,0866;1175,4032;1152,5801;
1010,000;18,136249;1083,9343;1229,5428;1321,7664;1273,4736;
1008,000;3,9869571;1272,324;1729,254;1735,5312;1578,4986;
1006,000;14,598543;1557,2834;2973,7451;2911,4549;2529,8994;
1004,000;0,90469127;2931,3129;5315,1429;5340,6238;4743,4694;
1002,000;13,47455;7311,4086;7205,8269;7236,2533;8072,3654;
1000,000;8,5966119;12735,53;5807,3245;6003,9822;10248,836;
998,000;3,9302872;10286,94;3168,5853;3269,3045;7763,7623;
996,000;10,261386;4431,6728;1788,4915;1867,1554;3773,2077;
994,000;16,910288;2263,6385;1295,8536;1417,0833;2056,7462;
992,000;-1,4155353;1657,8789;1088,333;1257,2688;1525,7623;
990,000;-6,8857602;1329,1055;1012,0443;1190,6841;1308,2456;
988,000;-5,4206445;1285,7692;926,50259;1066,407;1183,2843;
986,000;4,8805691;1073,5187;779,04619;933,23185;1035,5926;
984,000;1,2288146;866,24758;735,91186;852,22131;883,69703;
982,000;7,0269819;691,72223;719,53985;824,35323;788,75802;
980,000;4,2810897;619,30319;669,79813;827,1138;726,71391;
978,000;8,261166;519,76718;703,8002;806,43749;670,43946;
976,000;-3,1998806;452,02418;713,78763;817,6797;662,83225;
974,000;2,2139458;441,03151;739,68406;849,52037;672,88677;
972,000;6,5044397;425,24275;705,33803;850,65364;705,56234;
970,000;1,6230382;416,04771;745,42858;868,67568;709,62524;
968,000;2,434976;442,9848;728,30666;884,49619;714,20087;
966,000;-0,67741967;446,01321;742,26403;887,89507;717,05624;
964,000;0,94418238;457,48031;744,28407;933,23677;728,24305;
962,000;10,447534;516,00102;749,61938;892,5201;740,47572;
960,000;-10,323517;534,05576;744,24782;898,27641;791,60991;
958,000;3,9223312;593,46727;744,41878;890,18911;788,58374;
956,000;5,6721222;618,23373;747,73551;903,1965;773,77507;
954,000;30,060879;680,64152;729,02672;899,76289;840,03137;
952,000;-2,9225211;728,95342;735,84859;948,50645;820,68606;
950,000;-0,24155992;732,87607;788,0974;917,55272;855,85757;
948,000;9,5737746;792,95139;827,29808;924,14189;870,18572;
946,000;2,4418675;840,0822;900,41682;990,62969;935,23027;
944,000;1,7384829;866,35971;908,34648;1048,4716;980,28333;
942,000;15,564693;970,69842;938,55273;1101,7388;1023,0744;
940,000;6,6440902;1005,9991;1013,2916;1156,7683;1118,2565;
938,000;-3,2995291;1036,3653;1060,1836;1186,6525;1173,3062;
936,000;9,2174795;1109,4275;1094,3683;1210,0505;1232,4236;
934,000;8,5595157;1123,7281;1148,4547;1239,8682;1274,1256;
932,000;-11,415762;1166,3403;1107,163;1294,2904;1306,6344;
930,000;16,708642;1168,3461;1133,375;1263,6224;1306,8316;
928,000;5,3674677;1145,6336;1090,4159;1247,0369;1253,308;
926,000;-0,82205326;1112,3279;1074,4479;1191,518;1224,0759;
924,000;2,9002708;1129,111;1083,0644;1209,0796;1273,2783;
922,000;14,323423;1113,6428;1049,8179;1162,1823;1247,1493;
920,000;2,4140022;1161,6934;1051,5871;1178,6777;1240,2242;
918,000;1,9018762;1190,2016;1074,825;1220,4963;1288,8686;
916,000;0,72101883;1203,5699;1090,4833;1216,3892;1296,2723;
914,000;6,0704083;1258,3437;1104,3909;1272,2823;1365,0422;
912,000;6,6483143;1319,2264;1128,7714;1254,1652;1415,4546;
910,000;16,386877;1344,6903;1076,5268;1245,9612;1368,6068;
908,000;-1,1939794;1272,7591;1060,2266;1222,5113;1333,1466;
906,000;-4,5265535;1195,2836;980,62395;1150,68;1212,2023;
904,000;0,71546002;1163,1444;902,23541;1070,9231;1138,6769;
902,000;5,8337552;1122,9028;889,76871;1032,7939;1126,6059;
900,000;2,6772862;1097,5726;851,82068;994,30736;1104,8507;
898,000;2,6373133;1133,2215;857,47076;989,26282;1065,2916;
896,000;0,7987122;1143,6491;844,9775;990,76969;1085,607;
894,000;10,757602;1129,3669;864,04538;993,51517;1127,2874;
892,000;8,9805974;1166,5485;849,24645;996,75334;1140,0601;
890,000;-4,886048;1142,0766;869,2263;1069,3877;1168,9055;
888,000;20,236433;1156,4145;864,01327;1082,5307;1210,8735;
886,000;-8,3684825;1235,2971;935,16303;1063,409;1269,0203;
884,000;0,57885322;1228,0972;945,80591;1106,0658;1253,7008;
882,000;-7,2612789;1247,7008;1015,6746;1122,0796;1288,3398;
880,000;7,6668688;1225,7902;995,80018;1145,814;1329,8778;
878,000;12,088711;1188,837;1001,9736;1144,0125;1320,5015;
876,000;2,8985988;1179,0708;1026,253;1174,9063;1258,9772;
874,000;5,0698187;1148,0888;1016,2109;1167,4819;1280,2934;
872,000;18,848861;1078,1274;997,68654;1142,7029;1178,0113;
870,000;9,3091138;1016,7635;989,9917;1130,8348;1195,0752;
868,000;-6,0874489;1006,1201;1001,985;1178,0507;1148,9819;
866,000;3,6929232;961,35777;995,3729;1157,0738;1114,2707;
864,000;14,468423;957,27547;972,8275;1177,4282;1152,5269;
862,000;0,09922115;936,78438;1001,9642;1158,3437;1141,336;
860,000;4,7580553;994,82089;1045,6219;1198,4059;1171,7459;
858,000;-1,4642054;999,63309;1038,0232;1230,0154;1168,4822;
856,000;4,5413576;1004,3027;1091,6155;1250,9383;1193,7409;
854,000;14,733438;1128,1913;1133,1538;1292,9732;1286,4256;
852,000;2,7335555;1196,7286;1201,6788;1376,3235;1378,5134;
850,000;9,9598538;1211,0429;1243,92;1469,5167;1437,2686;
848,000;7,9988;1370,363;1335,2235;1464,6334;1517,5369;
846,000;9,6275191;1478,3145;1448,5151;1565,7658;1646,0943;
844,000;5,5858404;1575,7871;1556,3767;1734,0092;1766,2109;
842,000;0,18294631;1727,5416;1634,7905;1843,7925;1961,56;
840,000;1,9311395;1867,0676;1794,0704;1898,8665;2111,7244;
838,000;0,85096277;1934,5374;1876,7171;2039,1133;2232,2872;
836,000;-3,4527976;2131,1766;1874,7042;2078,4327;2354,7334;
834,000;3,5259393;2217,1149;1961,3453;2137,1054;2526,3017;
832,000;1,8733942;2304,1928;2035,0872;2213,957;2542,2353;
830,000;6,6772076;2405,8709;2045,9829;2228,6442;2615,7897;
828,000;9,5111915;2486,1101;2071,3103;2235,8542;2671,864;
826,000;-6,8303538;2563,8843;2123,8205;2292,482;2753,5184;
824,000;18,284627;2780,9259;2217,3588;2360,2716;2831,2695;
822,000;8,2107287;2941,1979;2308,8332;2454,02;3023,4002;
820,000;18,922307;3153,0103;2469,7709;2617,3573;3259,4771;
818,000;11,963743;3289,4198;2546,5312;2694,9739;3405,8816;
816,000;11,46128;3403,5449;2649,5971;2730,2952;3499,8729;
814,000;-1,6904226;3324,6276;2650,8738;2871,8138;3513,3589;
812,000;20,732808;2989,2921;2721,0783;2918,2393;3356,4076;
810,000;-0,62252584;2690,7614;2771,5867;2924,453;3098,5804;
808,000;9,8763216;2490,9802;2798,8284;2903,1116;2923,5406;
806,000;18,065603;2327,8815;2853,5463;2908,1113;2817,0827;
804,000;11,821609;2160,7371;2822,4684;2860,6128;2640,9218;
802,000;17,724742;1868,5389;2665,4096;2749,0521;2341,8614;
800,000;-0,21089421;1555,4135;2393,0962;2489,4344;1974,4214;
798,000;9,3560459;1160,3684;2056,2296;2142,3831;1606,0242;
796,000;16,287576;921,80229;1809,2154;1883,5787;1311,0033;
794,000;8,8376932;778,07685;1565,8456;1648,1624;1108,1518;
792,000;10,254277;606,45679;1342,4112;1452,4723;936,10104;
790,000;0,10399518;557,9434;1118,5966;1262,5685;804,85948;
788,000;12,694046;492,80597;952,87099;1111,8432;722,58171;
786,000;6,7690162;429,09599;859,76078;1042,6547;684,40608;
784,000;-1,2846121;480,74634;787,90295;952,99503;671,36441;
782,000;14,357113;593,0481;778,90747;919,04904;707,56376;
780,000;7,390178;701,23718;738,23924;928,19219;766,78868;
778,000;8,9670222;952,54183;706,46912;901,1184;878,95069;
776,000;14,617611;1368,7046;722,28961;894,51029;1116,9182;
774,000;11,028552;1827,7922;723,81805;924,79559;1349,6551;
772,000;21,293728;2524,3362;719,70765;949,69723;1754,2187;
770,000;3,6034879;3214,2328;781,88676;983,00394;2160,9169;
