Raman shift [1/cm];SA-thermal-after-120C.sp;SB-thermal-after-120C.SP;SC-thermal-after-120C.sp;SD-thermal-after-120C.sp;SE-thermal-after-120C.sp;SF-thermal-after-120C.sp;SG-thermal-after-120C.sp;SH-thermal-after-120C.sp;SI-thermal-after-120C.sp;
2016,000;-0,21753884;-0,58158894;-0,50884145;-0,50499693;-0,33176479;-0,40236125;-0,24004797;-0,61902855;-0,47462714;
2014,000;-0,16420735;-0,44393285;-0,38499146;-0,2912247;-0,34905161;-0,5930538;-0,24697219;-0,33272045;-0,36325277;
2012,000;-0,24340199;-0,29401071;-0,44627865;-0,86031892;-0,244212;-0,072499129;-0,2449717;-0,57464938;-0,38003131;
2010,000;-0,24041343;-0,19880644;-0,63570528;-0,48713725;-0,30775494;-0,18243165;-0,27123065;-0,45718441;-0,31418633;
2008,000;-0,18010161;-0,24399865;-0,2004596;-0,15706712;-0,31646612;-0,67554235;-0,22923311;-0,45629256;-0,27923966;
2006,000;-0,23710016;-0,19596207;-0,58534909;-0,41305379;-0,29447536;-0,49992157;-0,18120205;-0,56574635;-0,26471523;
2004,000;-0,19760764;-0,1294497;-0,26490396;-0,36157714;-0,1588516;-0,22801114;-0,18928428;-0,28439649;-0,17701408;
2002,000;-0,13361295;-0,23486812;-0,18038757;-0,015320425;-0,21752866;-0,53196283;-0,18861137;-0,48957859;-0,33531445;
2000,000;-0,11422975;-0,23468115;-0,33402139;-0,0186662;-0,22523625;-0,43106942;-0,17648896;-0,29322251;-0,23928489;
1998,000;-0,17267041;-0,098829975;-0,12366238;-0,35385149;-0,29985309;0,090669491;-0,10395994;-0,48446339;-0,28487622;
1996,000;-0,045860635;-0,34477286;-0,14290925;-0,54705208;-0,1089271;-0,22166367;-0,12051105;-0,11947619;-0,15434956;
1994,000;-0,21321206;-0,35088067;-0,40375793;-0,3317333;-0,21506468;-0,64761779;-0,18676099;-0,21274915;-0,33100222;
1992,000;-0,13603069;-0,18076068;-0,16299232;-0,41875293;-0,19292057;0,11585419;-0,17810476;-0,56826142;-0,23851781;
1990,000;-0,14034863;0,029722358;-0,19382657;-0,3187606;-0,30819197;-0,39420883;-0,12747025;-0,077913716;-0,27144267;
1988,000;-0,15130479;-0,19719316;0,0048469255;-0,47052191;-0,13021847;-0,13730335;-0,029489748;-0,0051848241;-0,23165593;
1986,000;-0,071477112;0,12472057;-0,032579545;-0,17074653;-0,16143504;-0,25061601;-0,098015287;-0,5569485;-0,2475436;
1984,000;-0,080631573;-0,055385505;-0,16976134;0,027298973;-0,16133555;-0,2707875;-0,067175023;-0,35038844;-0,22862994;
1982,000;-0,1007613;-0,15771101;-0,23598506;-0,31445866;-0,30441108;-0,17565614;-0,072227494;-0,57305361;-0,17931591;
1980,000;-0,083162667;-0,1418025;-0,32609286;-0,045253323;-0,029560177;-0,39127634;-0,17873603;-0,2655082;-0,16335517;
1978,000;-0,041758611;-0,30823154;-0,52137595;-0,18553582;-0,14640807;0,12108121;-0,085545578;-0,2499834;-0,19607069;
1976,000;-0,030058636;0,080835367;-0,12189852;0,0057840503;-0,17661517;-0,2914201;-0,07676697;-0,24891112;-0,10326324;
1974,000;0,0091096235;-0,077000456;-0,37480816;-0,13552118;-0,10282664;0,055185826;-0,064467669;-0,17450016;-0,025569494;
1972,000;-0,055083064;-0,034490432;-0,23653198;0,087962285;-0,43107138;-0,13198804;-0,053097857;0,037590481;-0,15041885;
1970,000;-0,09763503;-0,16223578;-0,10170829;-0,27843282;0,043423113;0,10244458;-0,048460115;0,020961521;-0,20522772;
1968,000;-0,0084330083;-0,13948175;-0,23199481;-0,068591033;-0,098738681;-0,24800938;-0,072228298;-0,12743209;-0,17166418;
1966,000;0,021344489;-0,067516501;-0,26389721;-0,26712956;-0,0063877032;-0,24595782;-0,037652647;-0,013718241;-0,1246972;
1964,000;-0,10102895;-0,14856228;0,0024103729;-0,073970857;-0,13373683;0,030193993;-0,008868269;-0,0019850881;-0,17256173;
1962,000;-0,1034671;-0,1840841;-0,13230318;0,072467083;0,10296718;-0,13248577;0,0087447102;-0,082370617;0,066230382;
1960,000;-0,084060551;0,095320018;-0,39295799;0,051531296;0,050125584;-0,10483875;-0,063850945;-0,040856352;-0,053153351;
1958,000;-0,072998646;-0,14580548;-0,14456554;0,002100469;0,12227728;-0,39968543;-0,056553596;0,20665459;-0,046171092;
1956,000;-0,11678283;0,13044687;-0,10641421;-0,022853781;-0,11689125;0,1795137;0,0057090936;0,22590562;0,084583311;
1954,000;-0,047676399;-0,12544283;0,033714028;-0,19494482;-0,12355173;0,13917218;0,010167222;-0,061327191;-0,027584561;
1952,000;-0,02664055;0,0057213673;0,060131548;-0,027566868;-0,0083629563;-0,11020377;0,0015806183;-0,19007324;0,035432611;
1950,000;-0,051799849;-0,0520327;0,13346261;0,057576521;-0,16159169;0,19662805;-0,028730263;0,36640221;-0,036152703;
1948,000;-0,012652815;-0,083928655;0,0815188;0,063521232;0,015105003;0,27087253;0,012952384;-0,13545385;0,20296647;
1946,000;0,0018719583;0,12520917;0,15645528;-0,1735845;0,084609611;0,36664462;0,011349115;-0,072126425;0,11509088;
1944,000;0,08576969;-0,17798326;0,21222529;0,28115628;-0,04669736;0,0485898;0,070552138;0,3253785;0,19620743;
1942,000;0,043270379;-0,23090533;0,16145344;0,13513531;0,2354968;0,38853918;0,1355361;-0,13123351;0,066815401;
1940,000;0,06342827;-0,033028194;0,015552821;0,16491524;-0,050767527;-0,032886992;0,039148246;-0,069111307;0,19289314;
1938,000;0,073355003;0,24212433;0,1643054;-0,035656201;0,10434084;0,20112882;0,079274427;0,08139365;0,065667982;
1936,000;0,095471784;0,10698364;0,20509572;0,28678207;0,052852854;0,16975659;0,096751778;0,035033985;-0,032710029;
1934,000;0,19223828;0,16902425;0,067938411;0,34240633;-0,069545543;0,32493462;0,052763036;0,09701904;-0,0080390934;
1932,000;0,16681331;-0,1134062;0,44138296;0,14855767;0,057516078;-0,0038140875;0,075414096;0,14217124;0,011813289;
1930,000;0,14025663;-0,030625508;0,056053724;-0,096199824;0,039573083;0,25602051;0,12401506;0,11973796;0,13232775;
1928,000;0,15563903;-0,17024583;0,3521317;0,025863151;0,041735895;0,34022811;0,11377656;0,1934819;0,13780659;
1926,000;0,094743975;0,065179641;0,065920579;0,10136351;-0,016723471;0,10793983;0,10378877;-0,045219811;0,29459337;
1924,000;0,059626543;0,10939795;-0,057514492;0,17723749;0,22217701;-0,4152905;0,13085163;0,39018351;0,19558895;
1922,000;0,10332684;-0,012424599;0,27302502;0,24390102;0,23790531;0,93293373;0,08527924;0,31204757;0,21031717;
1920,000;0,13238677;0,16573912;0,37319014;0,45699192;0,20237509;0,042802862;0,10817478;0,58295502;0,25838042;
1918,000;0,084333431;0,11167589;-0,060941508;0,22156996;0,1216271;-0,055526852;0,16851326;0,56611109;0,1958446;
1916,000;0,24131875;0,14080056;0,31099012;0,55156063;0,26407172;0,0070876129;0,07907681;0,366518;0,25934349;
1914,000;0,092200063;0,20102125;0,036865861;0,38583844;0,40280753;0,32095673;0,14791986;0,40137274;0,21893507;
1912,000;0,21780193;0,15752143;0,19649636;0,35460719;0,18118318;0,24643392;0,1553024;0,17808879;0,32839434;
1910,000;0,15370299;0,10792209;0,48585044;0,26498665;0,21035117;0,064721818;0,25912263;0,29794569;0,22955563;
1908,000;0,23730833;0,25195511;0,11796761;0,36570983;0,082714038;-0,089565095;0,23298311;0,48643801;0,41587743;
1906,000;0,19073695;0,55412186;0,12060254;0,41031377;0,25336085;0,34192081;0,1797699;0,26698434;0,40181331;
1904,000;0,27485226;0,56435663;0,52297641;0,40214757;0,33084534;0,30964886;0,21054099;0,28741239;0,28319115;
1902,000;0,14373884;0,33169659;0,26625278;0,65270972;0,4309868;-0,20473795;0,28893287;0,2951255;0,34106409;
1900,000;0,24453266;0,31754246;0,30087572;0,46275144;0,17066274;0,53274977;0,19807844;0,43697709;0,32571712;
1898,000;0,35377943;0,43160766;0,37170702;0,23564149;0,23038174;0,59525067;0,27631736;0,19318257;0,2990603;
1896,000;0,22653851;0,29954038;0,51624173;0,33805931;0,40172411;0,63978081;0,25467739;0,41790381;0,26928373;
1894,000;0,20752465;0,50135084;0,4349059;0,37615859;0,25801129;0,33708463;0,33585019;0,50399589;0,53357386;
1892,000;0,34271301;0,33044314;0,61332033;0,52459018;0,50673954;0,16621993;0,33494356;0,30871081;0,31813939;
1890,000;0,38377771;0,52736237;0,39174354;0,69916285;0,3181475;0,91281662;0,3470962;0,32565774;0,41514799;
1888,000;0,34453514;0,30984362;0,24500584;0,56132798;0,31510586;0,13656316;0,34355051;0,53610715;0,49774247;
1886,000;0,32489763;0,29664551;0,60227707;0,5009097;0,24703622;0,36153479;0,35019656;0,66119843;0,37000197;
1884,000;0,35399147;0,26389461;0,35968537;0,48671516;0,44213162;0,08187974;0,32826546;0,58664708;0,39743206;
1882,000;0,29376781;0,6943227;0,49668625;0,49624586;0,3972591;0,2262506;0,41387274;0,28966399;0,52359038;
1880,000;0,39432776;0,45460136;0,73489287;0,77312979;0,62492851;0,85083186;0,44854017;1,2255361;0,5096288;
1878,000;0,46743885;0,44240437;0,75022685;0,36516565;0,46777646;0,24840737;0,36024133;0,52577683;0,58222988;
1876,000;0,36751673;0,45197302;0,34122217;0,53403833;0,74272433;0,74638552;0,47337525;0,84028098;0,35073905;
1874,000;0,37624294;0,62409384;0,28101861;0,41233187;0,32015436;0,65552105;0,46883384;0,16243767;0,45378644;
1872,000;0,4619761;0,44386511;0,51239945;0,38749302;0,37610603;0,32461896;0,51290539;0,36390343;0,63325588;
1870,000;0,38715371;0,50900995;0,64579032;0,37334847;0,61908598;0,26319781;0,496128;0,56141638;0,53747316;
1868,000;0,58857009;0,70929758;0,5876305;0,26391829;0,54780468;0,7854282;0,42832407;0,57744865;0,44446016;
1866,000;0,49163252;0,44048198;0,41248995;0,59565241;0,41765492;0,22083724;0,47629236;0,95177987;0,44989187;
1864,000;0,60753095;0,63735612;0,66933182;0,43720271;0,35837322;0,52704995;0,52961021;0,61891721;0,48796714;
1862,000;0,50920451;0,51063531;0,61414583;0,30214738;0,48858553;1,1262981;0,53855821;1,1694855;0,53306115;
1860,000;0,56891392;0,47563262;0,50222984;0,69152707;0,34999573;1,0561769;0,46831602;0,81095415;0,66564577;
1858,000;0,52398775;0,47917907;0,44918943;0,62794804;0,72841113;0,63982692;0,53281074;0,62839758;0,59968124;
1856,000;0,46023075;0,41708974;0,71332367;0,7149855;0,48085229;0,93328472;0,56762326;0,93783476;0,59219154;
1854,000;0,63460162;0,44316876;0,57233957;0,67029899;0,68641221;1,5161993;0,48155368;0,652073;0,42115052;
1852,000;0,64236949;0,90650741;0,5211925;0,49621798;0,46203943;0,91637833;0,48876125;0,84708478;0,73246961;
1850,000;0,5120761;0,49170718;0,75348646;0,60925109;0,6058505;1,0693162;0,63905863;0,72104003;0,53602786;
1848,000;0,59298987;0,63620957;0,50718167;0,56768548;0,46438602;0,72379331;0,5602862;0,88006089;0,51540398;
1846,000;0,57127106;0,58916326;0,7674916;0,62028046;0,48275508;0,871959;0,51850894;0,82787379;0,55856353;
1844,000;0,56276779;0,79271235;0,76232525;0,5297757;0,40474395;1,1307167;0,62253964;0,72572263;0,5684099;
1842,000;0,55158471;0,33695952;0,59666269;0,4578536;0,46511955;0,99145403;0,63281239;0,45587599;0,6067501;
1840,000;0,51486163;0,66079867;0,42773121;0,64896443;0,4942611;0,94676451;0,6466904;0,62059004;0,72330109;
1838,000;0,56005327;0,76333406;0,65401791;0,86254343;0,79385634;0,51326231;0,55392431;0,43866703;0,75553206;
1836,000;0,62867116;0,74570357;0,86711408;0,40412406;0,58202603;0,42360578;0,54143181;1,0472748;0,48590563;
1834,000;0,57011485;0,67362215;0,98414349;0,58435471;0,5817324;0,60302928;0,56038836;0,93773178;0,69004994;
1832,000;0,606749;0,56775468;0,48049496;0,7862603;0,46380865;0,7458855;0,63291482;0,89678611;0,8029702;
1830,000;0,61641819;0,77558606;0,76995031;0,69324307;0,50273947;0,90522722;0,62673643;0,406758;0,71762165;
1828,000;0,69876963;0,82147902;0,69549709;1,0955243;0,69930924;1,0839371;0,66178013;0,80101242;0,7834111;
1826,000;0,76050092;0,87168615;0,87108749;0,75793521;0,70616993;1;0,68500631;0,55619462;0,84186689;
1824,000;0,68127036;0,57845242;0,84274106;0,85406846;0,74069441;0,71981544;0,71319451;0,73679472;0,77152085;
1822,000;0,68828446;0,7967605;0,69808228;0,74265367;0,57563715;1,3206323;0,62647791;0,9913692;0,71355124;
1820,000;0,64766991;0,83904886;0,91960444;0,86634023;0,5867202;0,79431626;0,63405186;0,89524613;0,66464047;
1818,000;0,70879304;0,80389669;0,8487224;1,1065016;0,50652433;0,69986592;0,63655657;0,98747648;0,80170504;
1816,000;0,7599839;0,68390032;0,68051812;0,83129859;0,75973075;0,94834559;0,66167583;0,81308038;0,69665136;
1814,000;0,7468816;0,75358571;0,71011425;0,95834155;0,68533671;0,89161018;0,68062167;1,1731282;0,79029427;
1812,000;0,66459786;0,76082029;0,77595095;0,95364662;0,69999962;1,0974744;0,67385792;1,1347638;0,63513927;
1810,000;0,64574673;0,79239654;0,73069023;1,0958806;0,58537139;0,56922749;0,64242346;0,88685374;0,71017255;
1808,000;0,66433098;0,84538162;0,6827788;0,84339668;0,62669137;0,92353217;0,65740238;0,81907572;0,71227117;
1806,000;0,70166108;0,68353948;0,74668789;1,0658224;0,6350908;0,76304874;0,69335985;0,9064736;0,67262837;
1804,000;0,65893461;0,85635762;0,93077284;1,0272393;0,73502476;0,74288029;0,753844;0,79201627;0,76489809;
1802,000;0,81804156;0,86713873;0,71901117;1,0336169;0,69949996;1,0901651;0,710225;0,7156383;0,81205668;
1800,000;0,78350357;0,76602906;0,78364737;0,83391257;0,82790774;0,8544295;0,74166761;0,833593;0,80394697;
1798,000;0,68064329;0,78098179;0,66766457;0,65674021;0,66900832;0,86263262;0,74512357;0,77671304;0,69853486;
1796,000;0,77733323;0,82461289;0,42836691;0,89211848;0,63956839;0,79322581;0,76429513;1,0370482;0,75310723;
1794,000;0,73925835;0,83140559;0,64269486;0,94177691;0,81190166;1,2450454;0,735572;0,90054678;0,7557868;
1792,000;0,77533452;1,053867;0,83724279;0,87254449;0,65181327;0,91797999;0,67426354;0,9355141;0,87191015;
1790,000;0,72606546;0,80321254;0,61104088;0,91018503;0,8760017;0,85025972;0,65640896;0,81259843;0,62512802;
1788,000;0,77759543;0,79554175;0,73724271;0,76377009;0,6366383;1,4969798;0,73263707;0,90852233;0,82190591;
1786,000;0,75136125;0,86806073;0,81477468;0,87906247;0,82973358;1,0437558;0,72045443;1,2789045;0,80154476;
1784,000;0,76439696;1,1684599;0,79268953;1,1139851;0,75567848;1,1127357;0,73283604;1,0008744;0,80410147;
1782,000;0,715835;0,79460074;0,62915919;1,1169155;0,77600114;0,91456161;0,68809975;1,1572137;0,71995377;
1780,000;0,68997462;0,94097687;0,70727327;1,0126438;0,62886959;0,91311029;0,699778;0,90348663;0,93147243;
1778,000;0,79443767;0,99855456;0,8954393;1,0069834;0,78307746;0,93876194;0,78389247;1,0649664;0,87012923;
1776,000;0,82100599;1,0424804;1,1958785;1,0394266;0,71157395;1,2858681;0,76454219;0,96422697;0,93825477;
1774,000;0,83622333;0,87643471;0,97382865;0,73354909;0,82651589;0,91237883;0,86414445;1,0781289;0,79986271;
1772,000;0,80100593;0,77219962;1,0768367;1,0654173;0,83685172;1,0073105;0,86178235;1,2304241;0,90765463;
1770,000;0,80126267;0,99003443;0,8527934;1,0760426;0,80850881;0,76782486;0,77646054;1,2105612;0,86620674;
1768,000;0,73727129;0,94820386;0,77080267;0,96718985;0,92811973;1,3785675;0,75042544;1,1222617;0,9303967;
1766,000;0,81765524;0,95367984;0,68864088;0,99434645;0,76807724;1,03302;0,87203472;1,0745502;0,89480423;
1764,000;0,93510648;0,87762917;1,0962336;1,0128896;0,87996331;1,0629805;0,89568916;1,1996686;1,0471197;
1762,000;0,85004824;0,77811754;1,075152;1,0756115;0,98615344;0,95854205;0,94242151;1,1889508;0,95196983;
1760,000;1,0517268;0,86055369;1,0140682;1,1577289;0,9920597;1,1357813;0,95482582;0,80292964;0,93691471;
1758,000;1,0588304;0,91430646;1,2337858;1,4116015;1,0543048;1,5261018;0,87000474;1,4236617;0,95510178;
1756,000;0,95569378;1,3150186;1,0689584;1,4282278;1,0474583;1,3630561;0,860769;1,0792225;1,0847536;
1754,000;0,90219626;1,1531017;1,1386286;1,368861;1,1311816;1,3933346;0,88786556;0,87658545;1,1313999;
1752,000;1,0113264;0,92693413;1,2707396;1,257609;1,1859352;1,0407028;0,92569209;1,3137858;1,3047829;
1750,000;0,95690157;0,75186411;1,3264955;1,4737714;1,355017;1,1242327;0,9714837;1,2277622;1,0508336;
1748,000;1,0041702;1,195994;1,6269485;1,7294301;1,3834286;1,3814111;1,0055163;1,0690566;1,2358208;
1746,000;0,95948252;1,1581892;1,6627541;1,9680609;1,5251452;1,7299635;1,0283685;1,3959951;1,2301529;
1744,000;1,1139716;1,3065681;1,6575285;1,6683415;1,6203319;1,6777298;0,99999887;1,3497421;1,3756426;
1742,000;1,1028739;1,63135;2,2078637;2,2689755;1,8527625;1,6724217;1,0830898;1,6186338;1,4485975;
1740,000;1,1536349;1,7100722;2,4617732;2,4405384;2,1421827;1,5438389;1,0736835;1,7344262;1,6773866;
1738,000;1,2255092;1,8627759;2,7605954;2,7734999;2,2834961;1,9316063;1,1690383;1,5524547;1,7413995;
1736,000;1,1991623;1,7693275;3,1207943;2,6257548;2,4057096;1,91418;1,1465797;1,9570364;1,7228575;
1734,000;1,2679709;1,7646023;3,3822128;3,2612125;2,6868842;1,9083247;1,2014479;1,4923209;2,0100554;
1732,000;1,3314336;1,9322283;3,3316605;3,4356301;2,9824831;2,2608596;1,1784347;2,0704218;1,9814657;
1730,000;1,3078674;1,9090348;3,1690549;3,7555074;3,065469;2,1235914;1,2249902;2,0804575;1,9184712;
1728,000;1,3909428;2,3484726;3,9337906;3,8034671;3,1275559;2,5865659;1,26252;2,3260799;2,0363641;
1726,000;1,3691711;2,1926665;3,549703;3,5286052;3,0653126;2,2588789;1,2915643;2,2491533;1,9860306;
1724,000;1,4342809;2,3221404;3,5769028;4,1277317;3,1611232;2,4845979;1,3148161;2,0825828;2,1233291;
1722,000;1,3819793;2,2740359;3,4806689;3,8533568;3,3929013;2,5924402;1,2819425;2,2950223;2,1277152;
1720,000;1,4856918;2,4413142;3,3889757;4,0377287;3,27714;3,2312108;1,3488832;2,3141772;2,1741823;
1718,000;1,5162796;2,128943;3,2697085;3,8575451;3,4919231;2,8925446;1,442007;2,1336467;2,1270898;
1716,000;1,5082269;2,3377009;3,4155488;3,8474055;3,2154442;2,4710587;1,4199205;2,1811012;2,2906144;
1714,000;1,5211903;2,3248589;3,3428193;3,6469853;3,2962725;2,6142571;1,3551062;2,0031167;2,0308424;
1712,000;1,4377973;2,1236553;3,0947959;3,7765862;3,2194957;2,5379337;1,3723729;2,0697324;2,0966204;
1710,000;1,5328338;2,0906318;3,1321616;3,4393067;2,9855568;2,4350814;1,4398479;1,9753672;2,068315;
1708,000;1,4749242;2,1541859;3,0453187;3,4035308;2,9918516;2,1409354;1,4216918;2,0752997;2,0048107;
1706,000;1,4535996;2,0818629;2,9130569;3,3320042;2,7354805;2,2588114;1,4790861;1,9782442;2,0636598;
1704,000;1,543783;1,8512357;2,8993474;3,4258901;2,911218;2,218569;1,5483835;2,0136741;2,1326728;
1702,000;1,6035769;1,939509;3,0806867;2,8089704;2,5811398;2,3810707;1,4618595;1,9328776;2,0354838;
1700,000;1,5144884;1,8282276;2,4961371;2,8808977;2,4700048;2,8218339;1,4175329;2,2599012;1,8231488;
1698,000;1,5786763;1,9127012;2,3575716;2,7256114;2,4496785;2,36852;1,4524225;2,3531529;1,8663497;
1696,000;1,5894071;1,858071;2,339308;2,6593365;2,1307753;2,4167553;1,5304365;2,0545075;1,8982272;
1694,000;1,6917946;1,8272745;2,3313931;2,5546896;2,1250659;2,0076306;1,628778;1,8488504;1,9951223;
1692,000;1,6200907;1,7895785;2,4848831;2,4980646;2,2424906;2,3238284;1,6275098;1,921023;1,7874418;
1690,000;1,6307217;1,7847616;2,2806484;2,753067;2,0351144;2,2101571;1,5474876;2,0064042;1,9144568;
1688,000;1,5261222;1,7925366;2,3808598;2,3474556;2,1234298;2,0825698;1,5432334;2,157854;1,8819597;
1686,000;1,5989312;1,7559358;2,6475722;2,4973614;2,0435432;2,2426876;1,5876942;2,3763145;1,936285;
1684,000;1,6678122;1,9466789;2,2325528;2,4907325;1,9174289;2,8203913;1,6421889;2,0289995;2,0260371;
1682,000;1,6247474;1,8556823;2,1114217;2,2682331;2,1492299;2,2481642;1,5987694;1,7883344;1,8699785;
1680,000;1,6233613;1,9212674;2,1498903;2,499024;2,1025375;2,6358445;1,6777589;2,1305641;2,0526705;
1678,000;1,7589151;1,6601028;2,3776108;2,4430588;2,1556835;2,4457856;1,6882328;2,247163;1,964867;
1676,000;1,6782603;1,8302691;2,2960894;2,6845898;2,0070319;2,5325651;1,5878448;2,1722775;2,0485924;
1674,000;1,6980913;1,7113088;2,1039785;2,2321739;2,0510672;2,1948368;1,7215698;2,0630229;1,8984465;
1672,000;1,7641399;1,806604;2,1461819;2,3241594;1,8835339;2,8011615;1,6703724;2,431029;1,8573793;
1670,000;1,7541575;1,7879032;2,2238062;2,204123;2,0319042;2,3483252;1,671472;2,1854087;2,0344778;
1668,000;1,7281351;1,7790755;2,0811415;2,6447012;2,0524406;2,5958446;1,6771609;2,1327427;1,9027381;
1666,000;1,6928492;1,6582207;2,3883103;2,6138329;2,1413193;2,510021;1,6936658;2,0386311;1,8181736;
1664,000;1,7293369;1,9412713;2,3423085;2,2301403;1,9242202;2,5075253;1,6723775;1,9920525;1,9029903;
1662,000;1,6904669;2,0857405;2,2460846;2,4380187;2,1225627;2,5707583;1,6324759;1,9992782;1,8296787;
1660,000;1,75231;1,9185487;2,4420125;2,4332203;2,1854967;2,4127485;1,6488694;1,9134154;2,0340479;
1658,000;1,8002965;2,0143055;2,2470781;2,5600774;2,1589025;2,6792643;1,6896104;1,9690021;1,8716899;
1656,000;1,6890577;1,947031;2,385421;2,699549;2,2091573;2,4726867;1,6671714;1,8553342;2,0530368;
1654,000;1,8186889;2,0349719;2,2791327;2,748189;2,4488367;2,6858266;1,7016048;1,8038444;1,944493;
1652,000;1,7540532;2,0257463;2,481225;2,5940313;2,1627269;2,3649617;1,696323;2,3328174;1,981224;
1650,000;1,7697216;1,9956442;2,6039517;3,0065724;2,4615547;2,6449142;1,7574201;2,4757711;1,9612822;
1648,000;1,7792908;2,2434624;2,6990067;2,8933765;2,5447507;2,8726489;1,768107;2,3836116;2,0541581;
1646,000;1,8289385;2,2272663;2,7056765;2,7870348;2,8442555;2,8441605;1,728586;2,1267887;2,192687;
1644,000;1,7491385;2,4383284;2,9662628;3,5817521;2,8217098;2,4807729;1,7520811;2,244072;2,251694;
1642,000;1,9790026;2,5795422;3,181488;3,7489001;3,2986965;2,890604;1,7474276;2,7066982;2,4672859;
1640,000;1,9794293;2,8262041;3,5277044;4,4592337;3,8246027;2,9010367;1,7717669;2,4208278;2,5683762;
1638,000;1,9551319;2,807634;3,6734116;4,4249938;3,9808894;3,3564515;1,8293598;3,0766187;2,6904577;
1636,000;2,1051068;2,7800456;4,0801033;4,5049376;4,2980105;3,2672159;1,8534009;2,689706;2,8580529;
1634,000;1,9783498;3,074417;4,5167427;4,5203193;4,4993535;2,9748435;1,9091374;3,1162654;3,1609044;
1632,000;2,0286004;3,0416617;5,0334375;4,7026854;5,0343388;3,3462427;1,8447108;2,6473376;3,4661606;
1630,000;2,0220737;3,250437;5,8961126;4,8079876;5,2431745;3,3830036;1,9217944;2,8316654;3,88992;
1628,000;1,9622942;3,3029373;5,7354854;4,9942852;5,0265316;3,7227146;1,9222739;3,138057;3,6096756;
1626,000;2,1106246;3,3859883;5,6833268;5,1655657;4,6630352;3,5363405;1,9290092;3,0309951;3,594121;
1624,000;1,9944988;3,4917846;6,0916687;5,2779942;4,9001596;4,1263764;1,9347482;3,4352738;3,3922867;
1622,000;2,1755379;3,999932;6,906253;6,4412336;5,6014986;4,3897329;1,9767688;3,486428;3,8849134;
1620,000;2,3065314;4,5199426;8,3981048;7,5724115;6,8323946;4,6707538;2,0847972;3,7942527;4,2614499;
1618,000;2,3630657;5,1872916;10,551508;8,9293586;8,2072341;5,2279025;2,1934036;4,5810814;5,1734184;
1616,000;2,4846147;5,806667;12,432024;11,327224;10,380463;6,3559395;2,129103;5,2343796;6,0447162;
1614,000;2,5973874;7,2340697;14,69411;13,917558;12,413116;7,1704549;2,2385232;5,7767686;7,074175;
1612,000;2,6623227;8,0791284;17,698284;16,588968;14,776904;7,8051441;2,3214873;6,63162;8,1333019;
1610,000;2,8180541;9,4189594;20,798922;18,230266;17,005286;8,9519678;2,4023501;7,6009647;9,3832296;
1608,000;2,8017245;9,8907464;22,246663;20,065592;18,140943;10,108376;2,4525955;7,9739808;9,9672466;
1606,000;3,0077109;10,088312;25,340306;20,534077;19,613352;9,9584721;2,5715175;8,5885486;10,717535;
1604,000;3,1416999;10,497537;26,496569;20,848923;19,714205;9,8199157;2,7042425;8,7091799;11,493085;
1602,000;3,1322546;10,361808;26,545836;19,45407;19,220181;10,681061;2,6638364;8,1714884;11,617201;
1600,000;2,9224592;9,0827892;22,760359;16,600373;16,195959;8,9592344;2,5648247;7,7989;10,1323;
1598,000;2,6996501;7,4001824;17,321592;12,831275;12,288488;7,7763204;2,4125198;5,9381797;8,0656976;
1596,000;2,5487703;5,5283554;12,548088;9,6517099;8,965257;6,4075201;2,2723047;5,0237494;5,9287257;
1594,000;2,4498235;4,5531677;9,392614;7,3281401;6,8626748;5,1385213;2,1703839;4,2801651;4,6956737;
1592,000;2,3602679;4,0299021;7,488509;6,1583804;5,7421406;4,7342306;2,1097513;3,6640368;4,0296481;
1590,000;2,2437748;3,78043;7,0456345;5,8117789;5,2795334;4,3009584;2,0784191;3,5995007;3,9172793;
1588,000;2,2869042;3,9187633;7,6802074;6,4626018;5,6348978;4,6070906;2,1290848;3,5898641;4,0406911;
1586,000;2,4589776;4,6951715;9,4008399;7,449521;7,3540509;5,2851953;2,2299018;3,9438455;4,9987487;
1584,000;2,5761158;5,4558151;11,725383;9,7045867;8,869471;5,9899116;2,2891031;4,6585305;5,8267908;
1582,000;2,543302;5,4031192;12,097387;9,6799245;8,5800899;6,1498306;2,2865208;4,9649316;5,586696;
1580,000;2,4865245;4,4299018;9,6281097;8,649183;7,3273863;5,5884951;2,2137485;4,20999;4,7732239;
1578,000;2,3044289;3,7894531;7,1028302;6,4536185;5,8875624;4,8319364;2,0904872;3,6580165;4,1441974;
1576,000;2,2935035;3,5203573;5,9835822;5,3468681;4,7295059;3,6894023;2,2065935;3,2308803;3,5171457;
1574,000;2,40038;2,9754619;5,3289692;4,682194;4,1978403;3,6536509;2,2198653;3,1317309;3,0458064;
1572,000;2,2933721;2,8639152;4,3873571;4,2752922;3,3638235;3,3426632;2,1941304;3,0860305;2,7918388;
1570,000;2,2880721;2,8512997;3,7882616;3,3903115;2,9978824;3,0443351;2,1605816;2,7852457;2,6816418;
1568,000;2,3802744;2,503026;3,0752938;3,186486;2,7357748;3,2348767;2,0731476;2,668263;2,5201588;
1566,000;2,2101877;2,6205262;3,0703063;2,9891744;2,5085478;3,0538217;2,1169079;2,4491743;2,3026357;
1564,000;2,2581975;2,4496955;2,8129616;2,860478;2,5511325;2,953388;2,1393497;2,7957383;2,3293142;
1562,000;2,2854948;2,4144165;2,8607017;2,807488;2,3522569;2,8362294;2,1669194;2,408049;2,3750897;
